 Diffraction intensities for potential:ga5x5_05D10002.in                       
#    -28    13       8.7453328962E-006
#    -28    14       1.7386542673E-005
#    -28    15       3.2341432919E-005
#    -27     7       1.6895608367E-005
#    -27     8       5.2273801131E-005
#    -27     9       5.9496561535E-007
#    -27    10       9.6155627585E-006
#    -27    11       1.4869574699E-005
#    -27    12       9.9613027467E-006
#    -27    13       1.3515624035E-005
#    -27    14       1.3393480689E-006
#    -27    15       2.7234916296E-005
#    -27    16       4.2755030346E-005
#    -27    17       7.8202367369E-006
#    -27    18       4.7280655884E-006
#    -27    19       3.9126554727E-005
#    -27    20       1.7336458892E-005
#    -26     4       5.4011448140E-005
#    -26     5       8.6626014927E-006
#    -26     6       1.6437077051E-007
#    -26     7       5.0840542084E-005
#    -26     8       3.6747134424E-005
#    -26     9       1.8982591896E-005
#    -26    10       2.3265833105E-005
#    -26    11       1.3487816410E-005
#    -26    12       3.9412188288E-005
#    -26    13       5.1504996181E-007
#    -26    14       3.3480569881E-006
#    -26    15       4.0380171756E-005
#    -26    16       1.8146902069E-005
#    -26    17       2.5847391290E-006
#    -26    18       7.6256406359E-006
#    -26    19       2.3866631053E-005
#    -26    20       3.8983897253E-005
#    -26    21       4.0257373096E-006
#    -26    22       3.9892568101E-005
#    -25     2       2.7774537915E-005
#    -25     3       5.2149379528E-005
#    -25     4       3.0382890410E-005
#    -25     5       6.2282939626E-004
#    -25     6       6.2523396102E-005
#    -25     7       1.0482223138E-004
#    -25     8       3.4625196906E-005
#    -25     9       3.1299406391E-005
#    -25    10       5.8020417908E-004
#    -25    11       7.0799138045E-006
#    -25    12       1.4977310512E-005
#    -25    13       1.4146708347E-005
#    -25    14       9.7372820043E-006
#    -25    15       3.0932313484E-004
#    -25    16       2.2686008298E-005
#    -25    17       4.3376954012E-005
#    -25    18       4.9108086627E-005
#    -25    19       1.8703163406E-005
#    -25    20       7.1509578689E-005
#    -25    21       5.0792364507E-005
#    -25    22       3.9137974956E-005
#    -25    23       3.6422662028E-005
#    -24     0       2.7071984391E-005
#    -24     1       4.7987522455E-005
#    -24     2       6.9495117752E-005
#    -24     3       8.8351129594E-005
#    -24     4       5.7861876421E-005
#    -24     5       3.3231595370E-005
#    -24     6       1.0318148054E-004
#    -24     7       1.9027582352E-005
#    -24     8       3.6195428481E-005
#    -24     9       2.4334304738E-005
#    -24    10       2.7038080201E-005
#    -24    11       1.2942134580E-008
#    -24    12       1.0452412301E-005
#    -24    13       3.7111352420E-005
#    -24    14       5.0320031559E-006
#    -24    15       2.8825482862E-006
#    -24    16       2.0003566219E-005
#    -24    17       1.5132391304E-005
#    -24    18       2.7400602351E-005
#    -24    19       9.6513998700E-006
#    -24    20       3.8086633487E-005
#    -24    21       2.4624647915E-006
#    -24    22       5.1909915259E-005
#    -24    23       5.9797575323E-005
#    -24    24       3.9051857247E-005
#    -23    -2       3.9739580495E-005
#    -23    -1       4.5124223464E-005
#    -23     0       4.3261196295E-005
#    -23     1       5.8093583280E-005
#    -23     2       1.0115835172E-004
#    -23     3       2.5282381692E-005
#    -23     4       4.4753284556E-005
#    -23     5       1.4830098207E-004
#    -23     6       1.1548274416E-004
#    -23     7       1.2505347670E-005
#    -23     8       1.4576207339E-004
#    -23     9       7.7534933610E-005
#    -23    10       2.1551988486E-005
#    -23    11       1.6077497419E-005
#    -23    12       5.0024480605E-006
#    -23    13       3.0402590214E-005
#    -23    14       1.6760234830E-005
#    -23    15       5.6624739193E-006
#    -23    16       8.9987417337E-005
#    -23    17       1.6186899567E-005
#    -23    18       3.4569904853E-005
#    -23    19       7.4861735322E-005
#    -23    20       1.1050389188E-005
#    -23    21       6.4333430635E-005
#    -23    22       5.4725273253E-005
#    -23    23       4.6656461534E-005
#    -23    24       6.1964182006E-005
#    -23    25       4.3238406166E-005
#    -22    -4       2.4437925110E-005
#    -22    -3       5.0952580546E-005
#    -22    -2       4.8505635607E-005
#    -22    -1       5.6759272857E-005
#    -22     0       1.0625854408E-004
#    -22     1       1.2225697275E-004
#    -22     2       2.4719399645E-004
#    -22     3       1.0601455359E-006
#    -22     4       1.4844468017E-004
#    -22     5       1.0124986309E-004
#    -22     6       3.3733213109E-005
#    -22     7       4.8314539915E-005
#    -22     8       1.2416085958E-005
#    -22     9       7.4880467524E-005
#    -22    10       7.9192824992E-006
#    -22    11       2.3362373906E-005
#    -22    12       1.1827463346E-005
#    -22    13       1.3905969853E-005
#    -22    14       4.9191836865E-005
#    -22    15       1.7804843240E-005
#    -22    16       7.1416595399E-005
#    -22    17       5.4947777994E-005
#    -22    18       3.0292139409E-005
#    -22    19       5.3993155470E-005
#    -22    20       2.3475632244E-007
#    -22    21       2.0647187247E-005
#    -22    22       2.0629130719E-005
#    -22    23       2.0646950627E-005
#    -22    24       4.4244193409E-005
#    -22    25       2.9416141706E-005
#    -22    26       4.0595500943E-005
#    -21    -5       8.5806194599E-006
#    -21    -4       3.4641057607E-005
#    -21    -3       8.6718608335E-005
#    -21    -2       1.2926650438E-005
#    -21    -1       1.1913561494E-005
#    -21     0       6.6721719310E-005
#    -21     1       2.2088142204E-005
#    -21     2       1.2804893754E-005
#    -21     3       2.4721798493E-005
#    -21     4       2.9676322603E-005
#    -21     5       2.9966857585E-005
#    -21     6       1.4946238928E-004
#    -21     7       1.1184791066E-004
#    -21     8       5.8300412977E-005
#    -21     9       8.6630651646E-006
#    -21    10       4.2777159780E-005
#    -21    11       7.1094324786E-006
#    -21    12       3.7049805486E-005
#    -21    13       1.8164647270E-005
#    -21    14       3.2420702617E-007
#    -21    15       2.9098311470E-005
#    -21    16       2.5200276313E-006
#    -21    17       2.8206323102E-005
#    -21    18       4.8452293385E-005
#    -21    19       2.9272497644E-005
#    -21    20       7.0346431481E-005
#    -21    21       6.8864949592E-005
#    -21    22       5.0290294799E-005
#    -21    23       6.3217783184E-005
#    -21    24       6.4998413250E-005
#    -21    25       5.9419722750E-005
#    -21    26       7.1503947839E-007
#    -20    -7       2.0901849195E-005
#    -20    -6       1.3036102991E-005
#    -20    -5       5.5622423144E-004
#    -20    -4       7.5254658620E-005
#    -20    -3       4.5213705199E-005
#    -20    -2       1.1124909442E-004
#    -20    -1       1.4395564873E-004
#    -20     0       6.1047615251E-003
#    -20     1       5.6799968722E-006
#    -20     2       2.3862288665E-004
#    -20     3       1.9275705948E-004
#    -20     4       1.2138408044E-004
#    -20     5       1.0455825624E-002
#    -20     6       2.8180009394E-006
#    -20     7       2.1968765736E-004
#    -20     8       9.4971538316E-005
#    -20     9       2.3703034480E-005
#    -20    10       5.2862562108E-003
#    -20    11       1.9680548726E-005
#    -20    12       5.1416248498E-005
#    -20    13       1.0141281305E-004
#    -20    14       1.7153370618E-005
#    -20    15       5.8567351074E-003
#    -20    16       1.0930884366E-004
#    -20    17       1.2944581201E-004
#    -20    18       1.5319076125E-004
#    -20    19       9.3045178053E-006
#    -20    20       1.7131461201E-003
#    -20    21       1.6644086615E-005
#    -20    22       3.6722511160E-005
#    -20    23       2.1249799099E-005
#    -20    24       1.8345837639E-005
#    -20    25       1.5307852266E-004
#    -20    26       1.9333692101E-005
#    -20    27       6.1168589998E-006
#    -19    -8       6.8302350385E-005
#    -19    -7       1.1844504966E-005
#    -19    -6       8.2792002944E-005
#    -19    -5       1.0810230495E-004
#    -19    -4       1.2465258017E-004
#    -19    -3       1.5114122499E-005
#    -19    -2       1.2409122521E-004
#    -19    -1       2.2951230950E-004
#    -19     0       1.5584976874E-005
#    -19     1       6.4800773317E-005
#    -19     2       5.6186350971E-006
#    -19     3       5.3228839274E-005
#    -19     4       3.6964622751E-004
#    -19     5       4.4897360171E-005
#    -19     6       1.5026542452E-005
#    -19     7       4.8584196035E-005
#    -19     8       4.7512385981E-006
#    -19     9       1.8682892967E-005
#    -19    10       5.4040248800E-005
#    -19    11       1.8534735611E-005
#    -19    12       5.5673815826E-005
#    -19    13       8.1778147460E-005
#    -19    14       1.7744989862E-005
#    -19    15       3.4360768575E-005
#    -19    16       5.4697181303E-005
#    -19    17       6.1099526393E-006
#    -19    18       7.7961242356E-006
#    -19    19       2.2633601632E-005
#    -19    20       3.0144870887E-005
#    -19    21       1.2824824635E-005
#    -19    22       3.9220433682E-005
#    -19    23       4.1464730834E-005
#    -19    24       3.7962912188E-005
#    -19    25       4.1076221459E-005
#    -19    26       5.5389860995E-005
#    -19    27       2.7690682112E-005
#    -18    -9       3.1157804465E-006
#    -18    -8       3.6821708950E-005
#    -18    -7       4.7814526002E-005
#    -18    -6       2.0294287610E-005
#    -18    -5       2.2250792147E-006
#    -18    -4       4.8338520636E-005
#    -18    -3       9.6518431764E-005
#    -18    -2       5.8986553440E-005
