 Diffraction intensities for potential:gv5x5_09D10008.in                       
#    -28    13       6.4892819526E-005
#    -28    14       3.5241017899E-005
#    -28    15       1.6105979066E-005
#    -27     7       1.9419263362E-005
#    -27     8       3.0886089132E-005
#    -27     9       5.8554213607E-005
#    -27    10       9.0300275539E-006
#    -27    11       9.1242418326E-005
#    -27    12       3.4651902031E-005
#    -27    13       7.0686005069E-006
#    -27    14       9.5146679709E-005
#    -27    15       2.4895579579E-005
#    -27    16       5.6562268767E-006
#    -27    17       8.7696109374E-005
#    -27    18       3.3272095284E-005
#    -27    19       8.2564400017E-006
#    -27    20       4.7282689314E-005
#    -26     4       2.4034659285E-005
#    -26     5       2.4260386501E-005
#    -26     6       6.8485241856E-005
#    -26     7       2.3989421872E-007
#    -26     8       1.8073939170E-005
#    -26     9       1.1020721897E-004
#    -26    10       3.1126952621E-005
#    -26    11       2.7735668766E-005
#    -26    12       2.2115975634E-005
#    -26    13       4.7385246814E-005
#    -26    14       6.1207342523E-005
#    -26    15       1.5203638269E-006
#    -26    16       6.9482253766E-005
#    -26    17       3.8517948489E-007
#    -26    18       4.3400875813E-005
#    -26    19       6.4334845463E-005
#    -26    20       5.1801395444E-005
#    -26    21       4.0737340413E-006
#    -26    22       2.3040843889E-005
#    -25     2       9.0868977791E-006
#    -25     3       7.0480372505E-005
#    -25     4       5.9191389381E-005
#    -25     5       9.3902126966E-004
#    -25     6       1.0678226231E-004
#    -25     7       7.7440822665E-005
#    -25     8       3.4631730199E-006
#    -25     9       2.0246209023E-004
#    -25    10       2.4093361789E-004
#    -25    11       1.1271881508E-004
#    -25    12       8.3346441121E-005
#    -25    13       4.4598672076E-004
#    -25    14       8.9856610383E-006
#    -25    15       7.4903988144E-005
#    -25    16       9.3735173344E-005
#    -25    17       1.0378592796E-004
#    -25    18       5.5109992793E-005
#    -25    19       5.7768592959E-005
#    -25    20       3.8060230748E-005
#    -25    21       1.1350563548E-004
#    -25    22       3.3827551063E-005
#    -25    23       2.8688774235E-006
#    -24     0       2.9999935576E-005
#    -24     1       1.5617109801E-004
#    -24     2       1.2985809823E-004
#    -24     3       3.9413800210E-005
#    -24     4       1.1646725367E-005
#    -24     5       3.5898178152E-005
#    -24     6       3.9001736737E-005
#    -24     7       1.6546752600E-004
#    -24     8       1.4969237594E-004
#    -24     9       2.6184770380E-005
#    -24    10       1.0831338593E-004
#    -24    11       2.0567023950E-005
#    -24    12       7.7341298550E-005
#    -24    13       1.4284236318E-004
#    -24    14       1.7678509167E-004
#    -24    15       1.0813195516E-004
#    -24    16       2.7984265359E-004
