 Diffraction intensities for potential:gv5x5_06D10002.in                       
#    -28    13       3.8225666987E-006
#    -28    14       5.4842024131E-005
#    -28    15       1.2398962665E-005
#    -27     7       8.2944450855E-005
#    -27     8       5.5546225131E-005
#    -27     9       3.5136262343E-005
#    -27    10       2.9055289581E-006
#    -27    11       1.1527536700E-005
#    -27    12       3.0874908755E-005
#    -27    13       3.9056748121E-005
#    -27    14       2.7231020480E-006
#    -27    15       5.4911664611E-007
#    -27    16       1.3681208859E-005
#    -27    17       4.0156717306E-005
#    -27    18       1.1082329969E-005
#    -27    19       2.3894168907E-005
#    -27    20       4.0404129688E-005
#    -26     4       7.6538439892E-005
#    -26     5       1.0753516660E-005
#    -26     6       1.8374929102E-004
#    -26     7       9.4441225232E-005
#    -26     8       1.2770624889E-004
#    -26     9       6.1339584054E-006
#    -26    10       2.6196621988E-005
#    -26    11       5.1685403263E-005
#    -26    12       9.3411022220E-006
#    -26    13       2.7208730895E-005
#    -26    14       2.2331395529E-005
#    -26    15       3.1225081214E-005
#    -26    16       2.2712265628E-005
#    -26    17       8.7786978273E-006
#    -26    18       5.1988973193E-006
#    -26    19       2.1144869338E-005
#    -26    20       3.4645999947E-005
#    -26    21       1.5720805393E-005
#    -26    22       2.6771010527E-005
#    -25     2       2.6944157641E-005
#    -25     3       1.3307056255E-004
#    -25     4       2.0216061287E-006
#    -25     5       2.1248236844E-004
#    -25     6       1.4606066461E-004
#    -25     7       8.1965304305E-006
#    -25     8       1.5594249932E-004
#    -25     9       7.8029201855E-005
#    -25    10       6.1885118268E-004
#    -25    11       2.0388116905E-005
#    -25    12       2.1032095146E-005
#    -25    13       3.9859003911E-006
#    -25    14       8.7221496391E-007
#    -25    15       3.0614165293E-004
#    -25    16       5.2534286420E-006
#    -25    17       7.6742941914E-005
#    -25    18       2.5855574516E-005
#    -25    19       9.3847465633E-006
#    -25    20       2.4639501470E-004
#    -25    21       4.0447012748E-005
#    -25    22       6.8637798886E-006
#    -25    23       1.0191936664E-005
#    -24     0       8.0138213403E-005
#    -24     1       1.2916612335E-004
#    -24     2       1.2894529152E-004
#    -24     3       3.0923000153E-004
#    -24     4       8.0948188177E-005
#    -24     5       1.0309776557E-004
#    -24     6       7.5098142340E-006
#    -24     7       2.9430251140E-004
#    -24     8       8.4099511542E-005
#    -24     9       7.9715592936E-005
#    -24    10       6.9829687401E-006
#    -24    11       4.2004872177E-006
#    -24    12       2.4419263536E-005
#    -24    13       7.5119666673E-005
#    -24    14       1.9437524258E-005
#    -24    15       3.3049306749E-005
#    -24    16       1.9694271695E-005
#    -24    17       1.0982358684E-006
#    -24    18       9.7911734005E-006
#    -24    19       3.3521225168E-005
#    -24    20       1.5083094960E-005
#    -24    21       9.4248533420E-006
#    -24    22       1.8225205760E-005
#    -24    23       6.0231116370E-006
#    -24    24       3.3963171727E-006
#    -23    -2       1.0646855176E-004
#    -23    -1       9.8247078060E-005
#    -23     0       7.8680877562E-005
#    -23     1       4.3378067595E-005
#    -23     2       4.9387714177E-004
#    -23     3       4.9480636477E-005
#    -23     4       2.2370260465E-004
#    -23     5       2.0673314681E-005
#    -23     6       6.4256317431E-005
#    -23     7       1.9064479375E-004
#    -23     8       6.8989122515E-005
#    -23     9       1.7013101617E-005
#    -23    10       2.4652151133E-005
#    -23    11       1.2148684185E-005
#    -23    12       1.3502106105E-005
#    -23    13       1.5344364827E-005
#    -23    14       6.0211869688E-005
#    -23    15       1.8555413681E-005
#    -23    16       1.1101630045E-004
#    -23    17       4.6920087291E-005
#    -23    18       1.1710506946E-006
#    -23    19       7.7520609214E-006
#    -23    20       5.2009802161E-005
#    -23    21       6.0075424634E-005
#    -23    22       6.9409115308E-005
#    -23    23       2.5612789773E-005
#    -23    24       3.8303245036E-005
#    -23    25       2.0507611866E-005
#    -22    -4       1.5085209209E-005
#    -22    -3       1.5304662509E-004
#    -22    -2       2.7691602319E-006
#    -22    -1       2.3099446033E-004
#    -22     0       4.6317770918E-005
#    -22     1       7.6128226665E-005
#    -22     2       3.1326925356E-004
#    -22     3       1.7245923699E-004
#    -22     4       4.0762004335E-004
#    -22     5       6.4751790091E-005
#    -22     6       1.4170743732E-004
#    -22     7       6.2740262359E-005
#    -22     8       1.2007973169E-004
#    -22     9       1.1801240040E-004
#    -22    10       1.6559359406E-005
#    -22    11       7.3243372626E-005
#    -22    12       8.2304390060E-006
#    -22    13       2.7956449021E-005
#    -22    14       9.4378765028E-006
#    -22    15       1.1792161795E-004
#    -22    16       3.9036369106E-005
#    -22    17       5.3591494410E-005
#    -22    18       1.4066647666E-004
#    -22    19       6.7606637946E-005
#    -22    20       2.6583261533E-005
#    -22    21       7.4594523604E-005
#    -22    22       1.1474438607E-004
#    -22    23       9.9747425731E-005
#    -22    24       8.6866660478E-005
#    -22    25       2.0524014089E-005
#    -22    26       3.3996343905E-005
#    -21    -5       1.3569974719E-005
#    -21    -4       4.0097340987E-005
#    -21    -3       6.4384288309E-005
#    -21    -2       2.0136906117E-004
#    -21    -1       1.0257428971E-004
#    -21     0       1.2346712982E-004
#    -21     1       2.4866343907E-004
#    -21     2       4.5649734596E-005
#    -21     3       5.8477354129E-004
#    -21     4       9.7841132945E-005
#    -21     5       6.3101789586E-005
#    -21     6       1.3524580411E-005
#    -21     7       1.2384504722E-004
#    -21     8       1.3136909846E-004
#    -21     9       4.3193908267E-005
#    -21    10       2.0798987973E-005
#    -21    11       6.8963111840E-005
#    -21    12       5.8374377630E-005
#    -21    13       1.6624086653E-004
#    -21    14       2.3140963927E-005
#    -21    15       3.4634628285E-006
#    -21    16       4.9039873155E-005
#    -21    17       2.6042351543E-004
#    -21    18       5.6455810510E-005
#    -21    19       1.0541079082E-004
#    -21    20       1.0215849864E-004
#    -21    21       1.1899151955E-004
#    -21    22       5.5004301211E-005
#    -21    23       4.4525410071E-005
#    -21    24       9.2896444688E-005
#    -21    25       4.8372831286E-005
#    -21    26       1.1392068131E-005
#    -20    -7       3.7721020953E-005
#    -20    -6       3.2901558224E-005
#    -20    -5       4.4013389344E-004
#    -20    -4       1.9852189737E-004
#    -20    -3       6.0043081736E-005
#    -20    -2       1.9073114333E-004
#    -20    -1       1.5291503620E-005
#    -20     0       5.0178194040E-003
#    -20     1       6.5067981524E-005
#    -20     2       2.7414437197E-005
#    -20     3       2.6524638298E-004
#    -20     4       1.1407477141E-004
#    -20     5       8.5468485342E-003
#    -20     6       2.5737079465E-005
#    -20     7       1.8054326556E-005
#    -20     8       1.0299821715E-006
#    -20     9       1.6016366325E-004
#    -20    10       6.5680261316E-003
#    -20    11       7.5458454004E-006
#    -20    12       1.8173397976E-004
#    -20    13       2.5349916437E-005
#    -20    14       5.3774607476E-005
#    -20    15       6.0281170175E-003
#    -20    16       1.9240616561E-005
#    -20    17       4.5311442635E-006
#    -20    18       5.4399196953E-005
#    -20    19       7.4287257153E-005
#    -20    20       2.6745634816E-003
#    -20    21       4.6233724753E-005
#    -20    22       5.5622594259E-005
#    -20    23       3.9137739668E-005
#    -20    24       2.6334638050E-005
#    -20    25       3.6357913592E-004
#    -20    26       1.0957780426E-005
#    -20    27       2.3410650232E-005
#    -19    -8       1.4942500486E-005
#    -19    -7       1.2007387160E-004
#    -19    -6       2.1458283353E-005
#    -19    -5       3.9569444313E-005
#    -19    -4       1.6192680006E-004
#    -19    -3       7.7644433878E-005
#    -19    -2       3.1411493278E-004
#    -19    -1       1.4754417753E-004
#    -19     0       5.7993627369E-005
#    -19     1       1.0991475277E-004
#    -19     2       2.4257340310E-004
#    -19     3       4.1823867662E-004
#    -19     4       4.9187546205E-004
#    -19     5       4.7095371627E-005
#    -19     6       1.3204593431E-005
#    -19     7       1.3823642365E-005
#    -19     8       7.5492214153E-005
#    -19     9       6.8628826864E-005
#    -19    10       4.1794218103E-005
#    -19    11       5.6328104980E-005
#    -19    12       1.4730305542E-004
#    -19    13       5.6865759614E-005
#    -19    14       1.7023047844E-004
#    -19    15       1.8814696499E-005
#    -19    16       3.1917355986E-005
#    -19    17       2.7923677008E-005
#    -19    18       2.3152958441E-005
#    -19    19       1.3646585709E-006
#    -19    20       2.8749298914E-007
#    -19    21       1.2290444372E-005
#    -19    22       1.0896570720E-005
#    -19    23       1.8418975540E-005
#    -19    24       2.6126361338E-005
#    -19    25       7.3382383567E-006
#    -19    26       3.6320371498E-006
#    -19    27       2.9928458129E-006
#    -18    -9       4.6501645984E-005
#    -18    -8       6.9502471223E-005
#    -18    -7       4.5004400900E-005
#    -18    -6       5.5878752813E-005
#    -18    -5       2.5642320896E-005
#    -18    -4       5.0643861394E-005
#    -18    -3       1.3237543878E-004
#    -18    -2       1.0298203156E-004
#    -18    -1       1.3031561273E-004
#    -18     0       1.6359233417E-004
#    -18     1       2.8911437478E-004
#    -18     2       9.4197447154E-005
#    -18     3       3.6271818519E-006
#    -18     4       2.3558664220E-004
#    -18     5       1.4855782497E-004
#    -18     6       1.1909837059E-004
