 Diffraction intensities for potential:ga5x5_10D10009.in                       
#    -28    13       2.9415586353E-005
#    -28    14       1.7551423495E-005
#    -28    15       1.1767821813E-005
#    -27     7       4.7145080512E-005
#    -27     8       1.1296924229E-005
#    -27     9       4.7932862549E-005
#    -27    10       6.1468816249E-005
#    -27    11       2.7480551778E-005
#    -27    12       1.2549717664E-004
#    -27    13       1.3098852212E-005
#    -27    14       5.7140333178E-005
#    -27    15       6.3455624155E-005
#    -27    16       3.2419649315E-005
#    -27    17       3.7617453528E-005
#    -27    18       2.3907092971E-006
#    -27    19       1.1295652926E-006
#    -27    20       1.2648193187E-005
#    -26     4       4.9663262039E-005
#    -26     5       6.1011176694E-005
#    -26     6       1.4724334352E-004
#    -26     7       8.5189931975E-006
#    -26     8       1.5031281472E-006
#    -26     9       4.3410308435E-006
#    -26    10       1.5757017459E-004
#    -26    11       3.6042889898E-005
#    -26    12       1.6474819877E-005
#    -26    13       1.3715276731E-004
#    -26    14       5.9842815069E-005
#    -26    15       7.3439162510E-005
#    -26    16       9.4794140522E-005
#    -26    17       1.4898453819E-005
#    -26    18       8.1193179175E-006
#    -26    19       4.2546799531E-005
#    -26    20       2.6853823119E-005
#    -26    21       4.8819556150E-007
#    -26    22       7.8063808022E-006
#    -25     2       2.4605490972E-005
#    -25     3       4.7656709402E-005
#    -25     4       1.0266744695E-004
#    -25     5       3.3034640404E-004
#    -25     6       4.7997260385E-005
#    -25     7       5.3175407591E-005
#    -25     8       8.1771589338E-005
#    -25     9       2.7888877295E-005
#    -25    10       5.7674374045E-004
#    -25    11       1.1447282326E-004
#    -25    12       3.8167952000E-005
#    -25    13       2.9884793412E-005
#    -25    14       8.9126003292E-005
#    -25    15       5.2224463922E-004
#    -25    16       7.4193941121E-005
#    -25    17       1.8097942002E-004
#    -25    18       1.9990123846E-005
#    -25    19       5.8478708047E-005
#    -25    20       2.4011417108E-004
#    -25    21       8.8681942615E-005
#    -25    22       2.8099763441E-005
#    -25    23       2.0597666647E-006
#    -24     0       3.0835555142E-006
#    -24     1       2.2494550359E-005
#    -24     2       1.8735090822E-005
#    -24     3       5.4408302070E-005
