 Diffraction intensities for potential:gv5x5_20D10010.in                       
#    -28    13       4.6083727394E-006
#    -28    14       5.5688810743E-006
#    -28    15       2.6164305346E-005
#    -27     7       4.0480385352E-005
#    -27     8       5.3776418985E-006
#    -27     9       3.0077091140E-006
#    -27    10       7.6144177165E-006
#    -27    11       6.9293849836E-005
#    -27    12       6.3790689007E-005
#    -27    13       2.8419341583E-005
#    -27    14       4.6107381096E-005
#    -27    15       3.8593386915E-005
#    -27    16       1.3749386668E-005
#    -27    17       2.8515119437E-005
#    -27    18       6.0945759110E-005
#    -27    19       7.7883867332E-005
#    -27    20       1.1047789909E-004
#    -26     4       9.4893967648E-006
#    -26     5       1.0283134206E-004
#    -26     6       8.4229615422E-005
#    -26     7       1.9345026829E-005
#    -26     8       2.1491010804E-006
#    -26     9       6.8850179669E-005
#    -26    10       8.0154410510E-005
#    -26    11       6.0765191596E-005
#    -26    12       2.7248954295E-005
#    -26    13       6.5826003744E-005
#    -26    14       1.9122317972E-005
#    -26    15       5.1287382494E-005
#    -26    16       2.2358065176E-004
#    -26    17       6.4110526514E-005
#    -26    18       1.2901346445E-005
#    -26    19       2.6129975005E-005
#    -26    20       7.6384667983E-006
#    -26    21       2.2049831445E-005
#    -26    22       2.9284151838E-005
#    -25     2       9.6768718126E-005
#    -25     3       7.1495804687E-006
#    -25     4       2.5504458531E-005
#    -25     5       5.8766210565E-004
#    -25     6       2.7525406480E-005
#    -25     7       7.6822327879E-005
#    -25     8       3.7152649138E-005
#    -25     9       1.2060069315E-004
#    -25    10       9.0843968518E-004
#    -25    11       5.1765028752E-006
#    -25    12       7.1612498874E-005
#    -25    13       1.1319367207E-004
#    -25    14       7.3878313653E-005
#    -25    15       5.6381607523E-004
#    -25    16       6.3376437378E-005
#    -25    17       2.2660379947E-005
#    -25    18       4.5405030147E-005
#    -25    19       1.1198183362E-004
#    -25    20       6.9288366744E-004
#    -25    21       1.6312353160E-004
#    -25    22       5.1608169870E-006
#    -25    23       1.8573196988E-005
#    -24     0       2.3290787320E-004
#    -24     1       4.3555477901E-004
#    -24     2       1.3295455108E-004
#    -24     3       8.6946237252E-006
#    -24     4       6.1093219122E-005
#    -24     5       1.5160760192E-004
#    -24     6       1.5053406600E-004
#    -24     7       1.4343869348E-005
#    -24     8       7.0666961973E-005
#    -24     9       1.5207033592E-004
#    -24    10       5.1519584791E-005
#    -24    11       3.2501615421E-004
#    -24    12       7.7272589293E-004
#    -24    13       7.2467440250E-005
#    -24    14       1.5163767014E-005
#    -24    15       1.6731485134E-004
#    -24    16       3.5040033070E-005
#    -24    17       1.1939318330E-004
#    -24    18       2.8209466399E-004
#    -24    19       8.3500634076E-005
#    -24    20       2.2521357721E-004
#    -24    21       1.0355130290E-004
#    -24    22       1.0626087898E-005
#    -24    23       1.1050403726E-004
#    -24    24       2.0197704757E-005
#    -23    -2       1.1754093455E-004
#    -23    -1       3.6956662871E-004
#    -23     0       1.4509354305E-004
#    -23     1       1.6587223712E-004
#    -23     2       3.3486905015E-004
#    -23     3       4.2574774970E-005
#    -23     4       4.5622128531E-005
#    -23     5       6.4000800217E-005
#    -23     6       9.0815693777E-005
#    -23     7       1.4145379214E-005
#    -23     8       1.8891771573E-004
#    -23     9       1.0580927370E-004
#    -23    10       1.0704089988E-004
#    -23    11       1.8100898242E-004
#    -23    12       8.3321655487E-005
#    -23    13       1.8674119988E-004
#    -23    14       1.1528661550E-004
#    -23    15       1.1599409612E-004
#    -23    16       1.6675256467E-004
#    -23    17       6.3609451224E-005
#    -23    18       3.7429660332E-005
#    -23    19       2.8712865756E-005
#    -23    20       2.6766182087E-005
#    -23    21       3.1230391985E-005
#    -23    22       8.4972665234E-005
#    -23    23       7.5419134452E-005
#    -23    24       9.7109772511E-006
#    -23    25       1.0015615669E-004
#    -22    -4       4.1292812542E-004
#    -22    -3       1.5578709867E-004
#    -22    -2       1.8565120858E-005
#    -22    -1       1.7006061641E-005
#    -22     0       2.3824167786E-004
#    -22     1       2.6133910519E-004
#    -22     2       2.1954988345E-004
#    -22     3       8.7137501007E-005
#    -22     4       3.8509392802E-004
#    -22     5       4.2848525855E-004
#    -22     6       9.5069955343E-005
#    -22     7       3.2620249702E-005
#    -22     8       1.5479771259E-004
#    -22     9       8.2188843069E-005
#    -22    10       2.6204016251E-004
#    -22    11       4.6857377755E-004
#    -22    12       3.7109503329E-005
#    -22    13       3.4156960132E-004
#    -22    14       4.2231502979E-004
#    -22    15       2.6013404502E-006
#    -22    16       1.0713563690E-004
#    -22    17       1.2618805981E-004
#    -22    18       9.8547451729E-005
#    -22    19       1.7123167870E-004
#    -22    20       1.8304007955E-004
#    -22    21       1.2902567748E-004
#    -22    22       2.2748713056E-004
#    -22    23       1.2470770582E-004
#    -22    24       3.3949318858E-005
#    -22    25       1.2096058062E-004
#    -22    26       3.8193346966E-005
#    -21    -5       9.7187622612E-005
#    -21    -4       6.5565363243E-005
#    -21    -3       2.7142587656E-004
#    -21    -2       4.4823238132E-006
#    -21    -1       1.5033111622E-004
#    -21     0       2.8352284584E-004
#    -21     1       1.1973283687E-004
#    -21     2       1.8325954644E-005
#    -21     3       1.7919294647E-004
#    -21     4       9.8352500615E-005
#    -21     5       2.3277203129E-005
#    -21     6       5.0038259584E-005
#    -21     7       9.5821647924E-006
#    -21     8       4.8412016446E-005
#    -21     9       2.2940494233E-005
#    -21    10       4.1926820180E-004
#    -21    11       6.7859049521E-005
#    -21    12       2.6303609563E-005
#    -21    13       5.3578298035E-004
#    -21    14       2.6970415819E-004
#    -21    15       1.4820078505E-004
#    -21    16       1.2054043608E-004
#    -21    17       9.4545501820E-005
#    -21    18       4.2075253514E-005
#    -21    19       1.8833507578E-004
#    -21    20       3.1554778032E-005
#    -21    21       2.7071095374E-004
#    -21    22       7.2884877194E-005
#    -21    23       1.4553512326E-004
#    -21    24       1.0787844931E-005
#    -21    25       3.8341297147E-005
#    -21    26       1.6416283608E-005
#    -20    -7       2.6696875749E-005
#    -20    -6       9.3846955043E-005
#    -20    -5       3.3196001403E-004
#    -20    -4       2.1598611550E-004
#    -20    -3       1.0952808428E-004
#    -20    -2       2.9768643062E-005
#    -20    -1       4.2887872454E-004
#    -20     0       3.0115794032E-003
#    -20     1       3.5582817244E-004
#    -20     2       2.6948181496E-004
#    -20     3       1.5366735660E-005
#    -20     4       2.6192990430E-004
#    -20     5       1.0535177156E-002
#    -20     6       4.8506061250E-004
#    -20     7       4.1769763985E-004
#    -20     8       1.8615288656E-005
#    -20     9       1.9428939855E-004
#    -20    10       3.8058062465E-003
#    -20    11       1.6900888210E-005
#    -20    12       1.7185385636E-004
#    -20    13       8.3348968532E-005
#    -20    14       1.5911091467E-004
#    -20    15       5.7380200456E-003
#    -20    16       4.5739200814E-004
#    -20    17       1.2544143067E-005
#    -20    18       3.3856531002E-004
#    -20    19       5.7908118922E-005
#    -20    20       2.3294746504E-003
#    -20    21       3.3191199209E-004
#    -20    22       8.3932447731E-007
#    -20    23       1.0434548810E-004
#    -20    24       2.1805068077E-005
#    -20    25       3.1592004591E-004
#    -20    26       1.6097500039E-004
#    -20    27       9.5650949451E-006
#    -19    -8       4.4845647096E-005
#    -19    -7       1.6927496386E-005
#    -19    -6       1.4362881043E-005
#    -19    -5       9.7297364088E-005
#    -19    -4       5.7038119423E-004
#    -19    -3       2.1585502387E-004
#    -19    -2       4.2553891270E-004
#    -19    -1       3.5458810932E-005
#    -19     0       1.6215506784E-004
#    -19     1       5.1069359665E-004
#    -19     2       5.4987484680E-004
#    -19     3       1.6986472896E-005
#    -19     4       2.0111053197E-004
#    -19     5       1.4100888312E-005
#    -19     6       2.3497430036E-006
#    -19     7       2.6161419238E-006
#    -19     8       3.5147352297E-005
#    -19     9       5.8980692587E-004
#    -19    10       3.4624877778E-004
#    -19    11       6.7807195326E-004
#    -19    12       9.5699133853E-004
#    -19    13       8.8074557295E-005
#    -19    14       1.1915480667E-005
#    -19    15       1.5840201011E-004
#    -19    16       1.3320155947E-004
#    -19    17       8.9984460897E-004
#    -19    18       1.1590920937E-004
#    -19    19       6.0885684470E-004
#    -19    20       2.8320782532E-004
#    -19    21       8.2196574380E-005
#    -19    22       6.5472033852E-005
#    -19    23       1.3546667526E-004
#    -19    24       6.8368269904E-005
#    -19    25       1.1728227508E-004
#    -19    26       1.4434358206E-005
#    -19    27       4.7942752660E-005
#    -18    -9       2.0685756644E-005
#    -18    -8       6.3482393735E-005
#    -18    -7       4.1020041051E-005
#    -18    -6       6.2336932082E-004
#    -18    -5       5.3931724437E-004
#    -18    -4       7.0350208789E-005
#    -18    -3       1.0657468239E-003
#    -18    -2       7.3557753887E-004
#    -18    -1       2.2681500357E-004
#    -18     0       6.0898469664E-004
#    -18     1       7.1862914763E-005
#    -18     2       2.5221418108E-004
#    -18     3       1.0288286726E-004
#    -18     4       2.9826649251E-004
#    -18     5       3.3652306447E-005
#    -18     6       8.9312377315E-005
#    -18     7       2.6973247007E-005
#    -18     8       3.4267077065E-005
#    -18     9       8.1883878314E-005
#    -18    10       5.3336527903E-005
#    -18    11       2.0892148304E-004
#    -18    12       1.9886273129E-004
#    -18    13       1.5659458305E-004
#    -18    14       1.3884231139E-004
#    -18    15       1.3037150396E-004
#    -18    16       6.0298364281E-004
#    -18    17       2.4796427374E-004
#    -18    18       2.7846768869E-004
#    -18    19       3.2084018288E-004
#    -18    20       6.8524182676E-005
#    -18    21       2.0497031180E-004
#    -18    22       2.4210147226E-004
#    -18    23       6.6073467028E-005
#    -18    24       1.8807570315E-005
#    -18    25       6.9807240747E-005
#    -18    26       4.9285638053E-006
#    -18    27       3.1906559430E-006
#    -17   -10       2.2079569151E-004
#    -17    -9       3.3808407881E-004
#    -17    -8       1.5098183843E-004
#    -17    -7       2.0385987309E-004
#    -17    -6       2.8802973844E-004
#    -17    -5       8.1163915314E-005
#    -17    -4       6.3070185129E-004
#    -17    -3       3.4521347779E-004
