 Diffraction intensities for potential:gv5x5_07D10003.in                       
#    -28    13       3.3544576329E-006
#    -28    14       1.7340171522E-006
#    -28    15       1.7453323626E-005
#    -27     7       2.0782495699E-005
#    -27     8       3.6020750252E-005
#    -27     9       3.7932936323E-005
#    -27    10       1.2038890925E-005
#    -27    11       1.6227791309E-005
#    -27    12       2.8630384195E-006
#    -27    13       1.5445971896E-005
#    -27    14       2.9201212451E-005
#    -27    15       8.1514997732E-006
#    -27    16       1.5719666686E-005
#    -27    17       6.8117539060E-006
#    -27    18       5.1153829185E-007
#    -27    19       2.0308561908E-006
#    -27    20       4.3971952374E-007
#    -26     4       9.6239473149E-006
#    -26     5       2.7131283426E-005
#    -26     6       6.1690254191E-005
#    -26     7       3.6781288729E-005
#    -26     8       4.1962680572E-005
#    -26     9       2.1777969003E-006
#    -26    10       3.5901896420E-005
#    -26    11       4.5769412153E-005
#    -26    12       1.6116333968E-005
#    -26    13       2.0433464422E-006
#    -26    14       8.0329789089E-008
#    -26    15       5.4094181832E-006
#    -26    16       4.0515059531E-006
#    -26    17       1.1825513371E-006
#    -26    18       1.9691340213E-007
#    -26    19       6.4583955216E-006
#    -26    20       2.0609125385E-006
#    -26    21       4.3540728673E-006
#    -26    22       1.3310451230E-005
#    -25     2       3.5906149197E-005
#    -25     3       4.3468457759E-005
#    -25     4       4.8794109112E-005
#    -25     5       7.3274769415E-004
#    -25     6       4.0056851742E-005
#    -25     7       7.5355356876E-005
#    -25     8       2.2738479354E-005
#    -25     9       1.0840683734E-005
#    -25    10       7.9768874153E-004
#    -25    11       5.5662592724E-006
#    -25    12       3.2967821458E-005
#    -25    13       8.1197398201E-006
#    -25    14       3.8484586738E-006
#    -25    15       2.4267740099E-004
#    -25    16       2.3110778912E-005
#    -25    17       1.4992076065E-006
#    -25    18       3.7478923229E-006
#    -25    19       1.4172509157E-005
#    -25    20       1.3467614168E-004
#    -25    21       3.9221067665E-006
#    -25    22       5.7077045110E-006
#    -25    23       1.7112727948E-006
#    -24     0       4.3789016424E-005
#    -24     1       8.0693474491E-005
#    -24     2       7.3838609488E-005
#    -24     3       1.5010368954E-005
#    -24     4       1.1485471313E-005
#    -24     5       1.3783182893E-004
#    -24     6       8.3292423646E-005
#    -24     7       4.2178313385E-005
#    -24     8       8.2067807741E-005
#    -24     9       1.9834167640E-005
#    -24    10       1.2396316784E-005
#    -24    11       7.3842519201E-005
#    -24    12       2.0122845840E-005
#    -24    13       4.8030237579E-006
#    -24    14       1.2497730121E-005
#    -24    15       1.2356532892E-005
#    -24    16       3.6636477914E-005
#    -24    17       7.6400939736E-007
#    -24    18       6.1945121996E-006
#    -24    19       6.5355227041E-006
#    -24    20       8.7422576649E-007
#    -24    21       1.0721514783E-005
#    -24    22       8.3823667573E-006
#    -24    23       3.8155440755E-006
#    -24    24       1.4918983858E-006
#    -23    -2       2.6433629224E-005
#    -23    -1       1.4283819184E-004
#    -23     0       3.5931535254E-007
#    -23     1       2.2286335982E-005
#    -23     2       1.6838743457E-004
#    -23     3       3.9093777764E-005
#    -23     4       1.3119457881E-004
#    -23     5       6.0428997638E-005
#    -23     6       5.0665890991E-005
#    -23     7       1.1080460772E-004
#    -23     8       6.8349691711E-005
#    -23     9       5.0895996012E-005
#    -23    10       4.6358476655E-005
#    -23    11       9.0470195848E-006
#    -23    12       1.3807502408E-005
#    -23    13       1.6921656035E-005
#    -23    14       2.5301865880E-006
#    -23    15       5.3365766930E-005
#    -23    16       1.1397601373E-005
#    -23    17       7.7159256742E-006
#    -23    18       7.4257707166E-005
#    -23    19       4.7731750840E-005
#    -23    20       2.8137148556E-006
#    -23    21       2.3134791811E-005
#    -23    22       4.4455646648E-005
#    -23    23       8.3657341534E-006
#    -23    24       8.5274116098E-006
#    -23    25       1.2882646522E-005
#    -22    -4       6.2024990455E-005
#    -22    -3       3.1524847465E-005
