 Diffraction intensities for potential:ga5x5_02D10005.in                       
#    -28    13       3.8781164790E-007
#    -28    14       1.9898353050E-005
#    -28    15       8.0257609618E-006
#    -27     7       2.1221953744E-006
#    -27     8       7.5099329037E-006
#    -27     9       9.6596421047E-006
#    -27    10       7.1469500077E-006
#    -27    11       1.3928951390E-005
#    -27    12       1.7032336227E-005
#    -27    13       6.6941184943E-006
#    -27    14       1.1281728537E-005
#    -27    15       4.3128938228E-006
#    -27    16       5.9545493292E-006
#    -27    17       1.7737956104E-005
#    -27    18       5.7688888910E-006
#    -27    19       7.1558486109E-006
#    -27    20       9.3298372479E-006
#    -26     4       3.4035764958E-006
#    -26     5       2.1467050772E-006
#    -26     6       6.5947722136E-006
#    -26     7       1.3107982102E-005
#    -26     8       1.0572863786E-005
#    -26     9       7.2719495638E-006
#    -26    10       1.5123578023E-005
#    -26    11       7.8615077897E-006
#    -26    12       1.1441760374E-005
#    -26    13       2.7148486775E-005
#    -26    14       1.2410701848E-005
#    -26    15       1.5492243817E-005
#    -26    16       2.1119291560E-005
#    -26    17       7.3128101271E-006
#    -26    18       9.5067346089E-006
#    -26    19       1.3743828404E-005
#    -26    20       8.2050255459E-006
#    -26    21       5.8303263183E-006
#    -26    22       5.1827301549E-006
#    -25     2       7.6178570860E-007
#    -25     3       9.9838424404E-006
#    -25     4       2.8655589717E-006
#    -25     5       6.4705354326E-004
#    -25     6       6.9717329849E-006
#    -25     7       7.0408675564E-006
#    -25     8       1.4168378325E-005
#    -25     9       1.9534077078E-006
#    -25    10       1.0518848507E-003
#    -25    11       2.2386023421E-005
#    -25    12       2.7287538827E-005
#    -25    13       1.7292476876E-005
#    -25    14       2.8063727949E-005
#    -25    15       4.4140390736E-004
#    -25    16       1.1215440640E-005
#    -25    17       1.1912274470E-005
#    -25    18       2.0268830294E-006
#    -25    19       1.2892107376E-005
#    -25    20       1.8675886501E-004
#    -25    21       5.2447024023E-006
#    -25    22       1.1634940371E-006
#    -25    23       3.9196100847E-006
