 Diffraction intensities for potential:ga5x5_10D10010.in                       
#    -28    13       3.7172040863E-006
#    -28    14       1.6510215828E-006
#    -28    15       1.1641156098E-005
#    -27     7       2.6821408991E-006
#    -27     8       4.0095282960E-005
#    -27     9       5.7830166032E-006
#    -27    10       2.8468460247E-006
#    -27    11       4.3052333001E-005
#    -27    12       1.3628531355E-005
#    -27    13       1.6999248636E-005
#    -27    14       1.5279965345E-006
#    -27    15       3.8241281128E-005
#    -27    16       5.0771786954E-005
#    -27    17       3.5287299071E-005
#    -27    18       5.7552249903E-006
#    -27    19       9.6562861775E-006
#    -27    20       9.4970276367E-006
#    -26     4       1.6874152267E-005
#    -26     5       3.5409583267E-005
#    -26     6       2.8573048951E-005
#    -26     7       5.6908497751E-005
#    -26     8       2.9889589471E-005
#    -26     9       2.6004214502E-005
#    -26    10       1.9976866786E-005
#    -26    11       3.4397513099E-005
#    -26    12       1.6195761287E-004
#    -26    13       1.0072582293E-005
#    -26    14       1.3970750258E-005
#    -26    15       1.4730200791E-006
#    -26    16       6.7260661186E-005
#    -26    17       3.8258955590E-005
#    -26    18       2.6206142344E-005
#    -26    19       1.1232119478E-005
#    -26    20       1.0913304268E-005
#    -26    21       1.4637686393E-005
#    -26    22       5.2963670554E-005
#    -25     2       2.0746048538E-005
#    -25     3       5.3999396084E-005
#    -25     4       3.2007748792E-006
#    -25     5       4.2218104512E-004
#    -25     6       6.9362699062E-006
#    -25     7       1.0774189614E-004
#    -25     8       1.5634549989E-005
#    -25     9       5.2177343617E-005
#    -25    10       6.9016001138E-004
#    -25    11       2.3268060135E-006
#    -25    12       1.3514237921E-004
#    -25    13       5.3150071567E-006
#    -25    14       2.2919236304E-005
#    -25    15       3.3718547681E-004
#    -25    16       1.8080036748E-005
#    -25    17       6.4560182484E-005
#    -25    18       6.1188851960E-006
#    -25    19       2.4508534148E-005
#    -25    20       3.3291783352E-004
#    -25    21       1.5293714337E-005
#    -25    22       1.1312924711E-004
#    -25    23       6.2714605428E-005
#    -24     0       1.4789450843E-005
#    -24     1       1.0379260325E-004
#    -24     2       2.3360260467E-005
#    -24     3       1.0636932782E-004
#    -24     4       2.4722445926E-004
#    -24     5       8.4195390483E-005
#    -24     6       3.2525806899E-005
#    -24     7       5.8008470642E-005
#    -24     8       2.4050779117E-005
#    -24     9       5.0046922991E-005
