 Diffraction intensities for potential:gv5x5_01D10002.in                       
#    -28    13       1.7574895014E-007
#    -28    14       9.6948573541E-006
#    -28    15       1.3732486722E-006
#    -27     7       8.0413532729E-006
#    -27     8       4.1882208575E-006
#    -27     9       9.7923457726E-006
#    -27    10       3.4812757627E-006
#    -27    11       1.7790510981E-007
#    -27    12       2.3160433709E-006
#    -27    13       1.3245025598E-006
#    -27    14       8.7838986721E-007
#    -27    15       1.5324956963E-006
#    -27    16       7.6991137947E-007
#    -27    17       1.0403888328E-007
#    -27    18       6.1121234767E-007
#    -27    19       2.2985698237E-007
#    -27    20       9.5016111007E-007
#    -26     4       6.1809318439E-006
#    -26     5       6.3413503811E-006
#    -26     6       8.5777696452E-006
#    -26     7       3.9710733055E-006
#    -26     8       8.1241843686E-006
#    -26     9       6.5435235079E-006
#    -26    10       1.9980018049E-006
#    -26    11       3.9632474236E-006
#    -26    12       3.2366816825E-006
#    -26    13       1.4652603846E-006
#    -26    14       1.2808687223E-006
#    -26    15       1.5089519141E-006
#    -26    16       8.9103593869E-007
#    -26    17       1.4594527631E-006
#    -26    18       6.3874621406E-007
#    -26    19       2.2353582743E-007
#    -26    20       7.0375431951E-007
#    -26    21       3.9316879174E-007
#    -26    22       5.3893983582E-007
#    -25     2       5.2262713319E-006
#    -25     3       2.7907596037E-005
#    -25     4       1.8315856074E-005
#    -25     5       8.2872282952E-004
#    -25     6       1.0584056642E-005
#    -25     7       6.2428349431E-006
#    -25     8       3.3973512993E-006
#    -25     9       8.4855359275E-006
#    -25    10       8.0094471861E-004
#    -25    11       6.4646365593E-006
#    -25    12       3.1489029085E-006
#    -25    13       1.5342841417E-006
#    -25    14       2.2327741632E-006
#    -25    15       4.5272275397E-004
#    -25    16       1.6302477988E-006
#    -25    17       4.9006040514E-006
#    -25    18       7.4385809027E-007
#    -25    19       1.6246860328E-007
#    -25    20       3.0845532111E-004
#    -25    21       4.7521499026E-007
#    -25    22       2.8361276183E-007
#    -25    23       1.3813240863E-006
#    -24     0       1.2251676245E-005
#    -24     1       2.4546958744E-005
#    -24     2       1.9158282133E-005
#    -24     3       1.1138524757E-005
#    -24     4       2.1241469208E-005
#    -24     5       2.1593944478E-005
#    -24     6       2.0550062345E-005
#    -24     7       1.8979336609E-005
#    -24     8       1.9694649650E-005
#    -24     9       9.3249352669E-006
#    -24    10       5.5169476262E-006
#    -24    11       6.5403566269E-006
#    -24    12       4.1294003892E-006
#    -24    13       3.3578719472E-006
#    -24    14       3.9776927014E-006
#    -24    15       2.9780139360E-006
#    -24    16       1.5546309151E-006
#    -24    17       7.1687398091E-007
#    -24    18       1.3904882096E-006
#    -24    19       5.2859639480E-007
#    -24    20       9.1417260515E-007
#    -24    21       1.9205583936E-006
#    -24    22       9.8887843190E-007
#    -24    23       1.8524236113E-006
#    -24    24       7.4231972123E-007
#    -23    -2       3.2806580383E-005
#    -23    -1       2.3876574071E-005
#    -23     0       1.9052143493E-005
#    -23     1       4.3101484570E-005
#    -23     2       3.6565666596E-005
#    -23     3       2.7560699306E-005
#    -23     4       2.6617211192E-005
#    -23     5       2.3544426053E-005
#    -23     6       1.5081958690E-005
#    -23     7       1.8259159681E-005
#    -23     8       1.2649088209E-005
#    -23     9       4.9224141890E-006
#    -23    10       1.1428012127E-005
#    -23    11       6.8208955390E-006
#    -23    12       4.0937553693E-006
#    -23    13       2.6841127040E-006
#    -23    14       5.8315921046E-006
#    -23    15       3.4760912448E-006
#    -23    16       1.2456004851E-006
#    -23    17       7.4163414354E-007
#    -23    18       4.2107984419E-006
#    -23    19       2.6156012896E-006
#    -23    20       4.7909860227E-007
#    -23    21       2.1282905482E-006
#    -23    22       2.5226467583E-006
#    -23    23       1.4608708870E-006
#    -23    24       2.3148864577E-006
#    -23    25       5.9656200667E-006
#    -22    -4       2.4066391482E-005
#    -22    -3       1.2749317118E-005
#    -22    -2       2.8761835696E-005
#    -22    -1       2.6995891054E-005
#    -22     0       4.8276978513E-005
#    -22     1       4.1262205769E-005
#    -22     2       3.0877196951E-005
#    -22     3       3.2444606061E-005
#    -22     4       3.3407128582E-005
#    -22     5       2.5271696327E-005
#    -22     6       2.1430297383E-005
#    -22     7       2.1652174390E-005
#    -22     8       1.5515958459E-005
#    -22     9       1.5118908433E-005
#    -22    10       9.7774775950E-006
#    -22    11       5.6269435166E-006
#    -22    12       7.6058290335E-006
#    -22    13       6.6430523291E-006
#    -22    14       5.0588946733E-006
#    -22    15       5.1694607589E-006
#    -22    16       4.3768279379E-006
#    -22    17       2.5229722284E-006
#    -22    18       2.6508787375E-006
#    -22    19       3.2068556918E-006
#    -22    20       2.7452268714E-006
#    -22    21       3.1799079702E-006
#    -22    22       1.9812582285E-006
#    -22    23       2.3644486659E-006
#    -22    24       1.4645767465E-006
#    -22    25       1.7688800388E-007
#    -22    26       5.6283523446E-007
#    -21    -5       6.1387105840E-006
#    -21    -4       1.8897008892E-005
#    -21    -3       3.5100960750E-005
#    -21    -2       4.4446373883E-005
#    -21    -1       2.5944270923E-005
#    -21     0       5.7448524187E-005
#    -21     1       3.6339190350E-005
#    -21     2       3.8627402972E-005
#    -21     3       4.7203503296E-005
#    -21     4       4.0645019519E-005
#    -21     5       2.6568089939E-005
#    -21     6       2.6395189480E-005
#    -21     7       1.7605046249E-005
#    -21     8       1.3745887565E-005
#    -21     9       1.5519990984E-005
#    -21    10       9.6335422858E-006
#    -21    11       1.2104444289E-005
#    -21    12       1.1715936320E-005
#    -21    13       8.9914518947E-006
#    -21    14       1.1268855211E-005
#    -21    15       1.2130113904E-005
#    -21    16       1.0249073703E-005
#    -21    17       8.4577121195E-006
#    -21    18       8.0266674900E-006
#    -21    19       5.5659521017E-006
#    -21    20       4.4797264623E-006
#    -21    21       2.2336628550E-006
#    -21    22       1.1465949613E-006
#    -21    23       9.2825412452E-007
#    -21    24       3.8915309759E-007
#    -21    25       1.8163228899E-007
#    -21    26       7.4858802293E-007
#    -20    -7       1.0013708917E-005
#    -20    -6       2.1691647856E-005
#    -20    -5       1.0980474167E-003
#    -20    -4       3.7202317800E-005
#    -20    -3       4.1003036636E-005
#    -20    -2       3.9079734343E-005
#    -20    -1       4.3738686103E-005
#    -20     0       8.0850585587E-003
#    -20     1       4.5886513911E-005
#    -20     2       5.2816810260E-005
#    -20     3       4.3559207461E-005
#    -20     4       3.6801253106E-005
#    -20     5       1.1448064632E-002
#    -20     6       2.1472854597E-005
#    -20     7       1.8960686116E-005
#    -20     8       1.3541372778E-005
#    -20     9       1.4215847414E-005
#    -20    10       7.5007582932E-003
#    -20    11       1.6250092838E-005
