 Diffraction intensities for potential:ga5x5_03D10001.in                       
#    -28    13       4.7544461744E-006
#    -28    14       7.8255612671E-006
#    -28    15       3.6963948714E-005
#    -27     7       1.0167834133E-005
#    -27     8       2.0406622093E-005
#    -27     9       1.1446922799E-005
#    -27    10       1.7241620717E-006
#    -27    11       9.7712800158E-006
#    -27    12       1.0345227454E-005
#    -27    13       4.0674466336E-005
#    -27    14       3.2333168126E-005
#    -27    15       2.1774411645E-005
#    -27    16       7.8228880994E-005
#    -27    17       1.8070367356E-005
#    -27    18       7.9030382822E-006
#    -27    19       2.4355266435E-005
#    -27    20       7.7037581400E-006
#    -26     4       2.1781803995E-005
#    -26     5       3.6161447415E-005
#    -26     6       1.0919338142E-005
#    -26     7       1.3819081945E-005
#    -26     8       2.2313913635E-005
#    -26     9       1.0322593804E-005
#    -26    10       1.5812192700E-005
#    -26    11       3.4636217181E-005
#    -26    12       3.5424761290E-005
#    -26    13       6.4680138064E-006
#    -26    14       9.9067450706E-006
#    -26    15       2.5885095850E-005
#    -26    16       2.1254058247E-005
#    -26    17       1.0871414117E-005
#    -26    18       6.0856641059E-006
#    -26    19       3.6899224734E-005
#    -26    20       3.5400301028E-005
#    -26    21       7.5813789243E-006
#    -26    22       4.7176387991E-005
#    -25     2       2.2836922765E-005
#    -25     3       8.6682145841E-006
#    -25     4       2.2399222343E-005
#    -25     5       9.0099167101E-004
#    -25     6       1.9350497561E-005
#    -25     7       2.3837866967E-005
#    -25     8       2.5998877272E-006
#    -25     9       4.2504431388E-005
#    -25    10       6.5585857142E-004
#    -25    11       1.5049665132E-005
#    -25    12       3.0069327439E-005
#    -25    13       3.1173737467E-006
#    -25    14       2.8293971285E-005
#    -25    15       3.3574808525E-004
#    -25    16       2.4631739439E-005
#    -25    17       5.4078739823E-006
#    -25    18       1.8760897987E-005
#    -25    19       4.1980470213E-005
#    -25    20       1.8060649563E-004
#    -25    21       5.1107467999E-005
#    -25    22       9.3327144555E-006
#    -25    23       4.7637878892E-005
#    -24     0       1.3684253647E-005
#    -24     1       7.6619807806E-005
#    -24     2       1.5263781903E-005
#    -24     3       2.7700512657E-005
#    -24     4       1.6063594857E-006
#    -24     5       2.6153832383E-005
#    -24     6       1.9914819107E-005
#    -24     7       6.0293478006E-005
#    -24     8       2.3865203641E-005
#    -24     9       5.6126196946E-005
#    -24    10       9.0693821928E-006
#    -24    11       1.7345740432E-005
#    -24    12       2.6670217443E-006
#    -24    13       2.8206073899E-005
#    -24    14       9.1664511564E-006
#    -24    15       2.6169558514E-005
#    -24    16       3.7943120982E-005
#    -24    17       4.5624605480E-005
#    -24    18       4.6344398597E-005
#    -24    19       3.6035527679E-005
#    -24    20       5.5319324969E-005
#    -24    21       1.5191699782E-005
#    -24    22       3.7280392472E-005
#    -24    23       5.3407335825E-005
#    -24    24       4.0327009640E-005
#    -23    -2       6.0171908959E-005
#    -23    -1       2.8935377719E-005
#    -23     0       3.2639078916E-005
