 Diffraction intensities for potential:gv5x5_04D10006.in                       
#    -28    13       8.8028676525E-007
#    -28    14       5.9094679898E-006
#    -28    15       2.2586149724E-005
#    -27     7       1.0780053673E-005
#    -27     8       1.5658071900E-005
#    -27     9       2.4157877897E-005
#    -27    10       2.2264860382E-005
#    -27    11       2.4061234152E-005
#    -27    12       4.3921186448E-005
#    -27    13       2.3509551108E-005
#    -27    14       5.6181327174E-005
#    -27    15       2.3940309674E-005
#    -27    16       1.7220917406E-005
#    -27    17       1.0422127593E-006
#    -27    18       9.1008454541E-007
#    -27    19       7.5785477643E-005
#    -27    20       5.1794407678E-006
#    -26     4       2.1767506367E-006
#    -26     5       8.6826289512E-007
#    -26     6       1.0561149570E-005
#    -26     7       3.9998822505E-005
#    -26     8       9.3845119672E-006
#    -26     9       1.6223699977E-005
#    -26    10       7.6417860433E-005
#    -26    11       5.7502342820E-005
#    -26    12       4.4666609201E-005
#    -26    13       7.2742197371E-005
#    -26    14       5.1647651199E-005
#    -26    15       2.7684507974E-005
#    -26    16       2.4016152316E-005
#    -26    17       3.3709156692E-005
#    -26    18       3.1465423189E-005
#    -26    19       9.3907846849E-006
#    -26    20       3.8506680794E-005
#    -26    21       1.0068565486E-006
#    -26    22       9.7484784289E-005
#    -25     2       1.2024982541E-006
#    -25     3       4.9364559416E-007
#    -25     4       3.4590806033E-007
#    -25     5       6.3679032380E-004
#    -25     6       4.0594355363E-005
#    -25     7       2.1411308521E-005
#    -25     8       1.1183861092E-005
#    -25     9       1.0828756816E-004
#    -25    10       5.7961877943E-004
#    -25    11       7.5417253265E-006
#    -25    12       6.1504078587E-005
#    -25    13       1.5065603057E-004
#    -25    14       3.6986145297E-005
#    -25    15       2.1144789203E-004
#    -25    16       7.2333072061E-005
#    -25    17       2.3264483152E-006
#    -25    18       1.5492489482E-006
#    -25    19       9.2790970736E-005
#    -25    20       2.4809394721E-004
#    -25    21       7.8300110623E-005
#    -25    22       8.1572886777E-006
#    -25    23       6.8918408959E-005
#    -24     0       3.2818780795E-006
#    -24     1       4.6297992885E-006
#    -24     2       6.6099001730E-007
#    -24     3       1.9770703906E-007
#    -24     4       1.1832957213E-005
#    -24     5       5.7596502042E-006
#    -24     6       4.7015174067E-005
#    -24     7       9.7972770142E-005
#    -24     8       6.2578615182E-005
#    -24     9       1.0303605218E-004
#    -24    10       9.4780804273E-005
#    -24    11       1.0762979792E-004
#    -24    12       1.1619974188E-004
#    -24    13       1.5707109414E-004
#    -24    14       6.0630616258E-005
#    -24    15       6.0439964007E-005
#    -24    16       1.2863311132E-005
#    -24    17       9.4996778751E-005
#    -24    18       5.4061952733E-005
#    -24    19       8.6914135058E-005
#    -24    20       1.1017698892E-004
#    -24    21       7.5963827717E-005
#    -24    22       1.1312881458E-004
#    -24    23       1.3971877677E-005
#    -24    24       9.7669318093E-005
#    -23    -2       3.8697651254E-006
#    -23    -1       2.1081220848E-006
#    -23     0       4.6538038081E-006
#    -23     1       5.1601468834E-006
#    -23     2       2.9218982060E-006
#    -23     3       2.9193992427E-005
#    -23     4       7.6832432782E-006
#    -23     5       1.6426282964E-005
#    -23     6       1.8120763651E-004
#    -23     7       3.7198628337E-005
#    -23     8       2.8347179404E-005
#    -23     9       1.2605700666E-004
#    -23    10       2.9778376943E-004
#    -23    11       1.0519935467E-004
#    -23    12       6.2471697085E-005
#    -23    13       2.2613052096E-004
#    -23    14       3.0858944854E-005
#    -23    15       1.8879943918E-005
#    -23    16       1.8694101743E-004
#    -23    17       5.1950340358E-005
#    -23    18       8.3973628270E-005
#    -23    19       2.6620770721E-005
#    -23    20       1.0112717418E-004
#    -23    21       1.2350438350E-004
#    -23    22       5.6105426530E-005
#    -23    23       1.0879394456E-004
#    -23    24       9.4975502177E-006
#    -23    25       7.9781386299E-005
#    -22    -4       4.4179855663E-006
#    -22    -3       7.3268368935E-007
#    -22    -2       8.2646831645E-007
#    -22    -1       2.2237476088E-005
#    -22     0       1.8433388177E-005
#    -22     1       5.3169520095E-006
#    -22     2       6.7322881233E-006
#    -22     3       1.7058694727E-005
#    -22     4       4.1321140648E-005
#    -22     5       4.2816548390E-005
#    -22     6       1.5690423379E-005
#    -22     7       1.2156612825E-004
#    -22     8       1.2444839984E-004
#    -22     9       1.9077234724E-004
#    -22    10       1.2645423129E-004
#    -22    11       1.2121884783E-004
#    -22    12       8.4851039367E-005
#    -22    13       2.0897646443E-004
#    -22    14       8.0375722621E-005
#    -22    15       6.9014592981E-005
#    -22    16       7.0305896394E-005
#    -22    17       5.3847737917E-005
#    -22    18       2.0707673166E-005
#    -22    19       2.0376256130E-004
#    -22    20       7.4270426879E-005
#    -22    21       1.2773263631E-004
#    -22    22       9.9606393465E-005
#    -22    23       3.4732662698E-005
#    -22    24       1.2929576010E-004
#    -22    25       6.4667550637E-007
#    -22    26       5.2705731083E-005
#    -21    -5       9.5263706507E-007
#    -21    -4       5.1740784239E-006
#    -21    -3       4.0970511165E-005
#    -21    -2       1.4154549217E-005
#    -21    -1       1.5540209546E-005
#    -21     0       3.0607976793E-005
#    -21     1       4.1679471231E-006
#    -21     2       4.6571362161E-007
#    -21     3       4.9545279135E-005
