 Diffraction intensities for potential:ga5x5_15D10010.in                       
#    -28    13       3.8693340291E-005
#    -28    14       9.0778409599E-005
#    -28    15       7.4206868631E-006
#    -27     7       3.2928449983E-005
#    -27     8       1.4564748267E-005
#    -27     9       2.3159720436E-006
#    -27    10       3.8019206837E-006
#    -27    11       2.9916813696E-005
#    -27    12       1.1851463534E-005
#    -27    13       2.1630697552E-005
#    -27    14       1.3302745598E-004
#    -27    15       4.1910344919E-005
#    -27    16       3.5519624113E-005
#    -27    17       2.8605355667E-005
#    -27    18       1.0222413683E-004
#    -27    19       2.5014160199E-005
#    -27    20       2.8050945717E-005
#    -26     4       6.1137738469E-005
#    -26     5       4.9180905570E-005
#    -26     6       7.7228048565E-006
#    -26     7       2.3058187864E-004
#    -26     8       7.1950831719E-006
#    -26     9       3.4078621571E-004
#    -26    10       1.0445673153E-004
#    -26    11       1.3808637893E-004
#    -26    12       3.7143382219E-004
#    -26    13       2.9654541790E-005
#    -26    14       7.6405580339E-005
#    -26    15       1.4487494841E-005
#    -26    16       1.5295197793E-005
#    -26    17       1.6638674994E-004
#    -26    18       1.4533035595E-006
#    -26    19       1.6992668283E-005
#    -26    20       1.8404988702E-004
#    -26    21       4.2228528398E-005
#    -26    22       1.7713709373E-005
#    -25     2       1.1169694790E-005
#    -25     3       4.1652304905E-005
#    -25     4       2.4302382183E-006
#    -25     5       4.0451241564E-004
#    -25     6       1.5663077033E-005
#    -25     7       5.4158487085E-006
#    -25     8       4.9351888604E-005
#    -25     9       3.4831633523E-005
#    -25    10       6.7274290401E-004
#    -25    11       7.4229835156E-005
#    -25    12       9.3940618816E-005
#    -25    13       3.0275166466E-005
#    -25    14       1.9003106626E-005
#    -25    15       4.8829856246E-004
#    -25    16       1.4537269907E-005
#    -25    17       3.3484964328E-005
#    -25    18       2.7292507369E-005
#    -25    19       2.1324523561E-004
#    -25    20       4.8852839481E-004
#    -25    21       4.9013743207E-005
#    -25    22       1.4075560260E-004
#    -25    23       9.4868948274E-006
#    -24     0       5.5803031413E-006
#    -24     1       4.5873407953E-006
#    -24     2       1.5538332507E-005
#    -24     3       7.7887660123E-006
#    -24     4       4.7265964742E-005
#    -24     5       4.0990211608E-005
#    -24     6       1.0827044848E-004
#    -24     7       1.2020958591E-004
#    -24     8       2.1818030993E-005
#    -24     9       9.3927360362E-005
#    -24    10       7.9054709175E-005
#    -24    11       1.3683344393E-004
#    -24    12       2.2796057719E-004
#    -24    13       6.3853857029E-005
#    -24    14       1.3838125981E-004
#    -24    15       1.3537690451E-004
#    -24    16       9.0947054489E-005
#    -24    17       3.3729351945E-004
#    -24    18       2.9849545418E-005
#    -24    19       4.1662702932E-005
#    -24    20       2.0136237315E-005
#    -24    21       1.5150889370E-004
#    -24    22       2.3759836408E-005
#    -24    23       6.8519812752E-005
#    -24    24       3.6584106563E-006
#    -23    -2       1.8227417122E-005
#    -23    -1       2.2121787482E-005
#    -23     0       3.3383027921E-005
#    -23     1       6.3158027154E-006
#    -23     2       2.0790770428E-004
#    -23     3       3.8738668771E-004
#    -23     4       2.2090218999E-004
#    -23     5       9.8095386894E-005
#    -23     6       1.1109325366E-004
#    -23     7       7.6186269752E-004
#    -23     8       4.4434202284E-005
#    -23     9       1.2895446366E-004
#    -23    10       3.9516153672E-004
#    -23    11       6.0780388733E-005
