 Diffraction intensities for potential:ga5x5_03D10008.in                       
#    -28    13       4.6775822192E-007
#    -28    14       8.5294895675E-007
#    -28    15       3.3778616842E-006
#    -27     7       9.4029171585E-006
#    -27     8       2.2428823745E-005
#    -27     9       4.3418511567E-006
#    -27    10       1.1349883792E-005
#    -27    11       2.8912357637E-005
#    -27    12       2.0115310530E-005
#    -27    13       4.7582149857E-005
#    -27    14       1.2815875291E-005
#    -27    15       1.7600874779E-005
#    -27    16       8.0747049101E-005
#    -27    17       1.3601577841E-005
#    -27    18       1.1901793268E-005
#    -27    19       4.5242592594E-005
#    -27    20       1.7812465929E-005
#    -26     4       5.3244784823E-005
#    -26     5       3.1637839728E-005
#    -26     6       1.1358898118E-005
#    -26     7       4.4555022301E-005
#    -26     8       7.7961668197E-006
#    -26     9       1.3860198517E-005
#    -26    10       1.0396464442E-005
#    -26    11       4.4365179004E-005
#    -26    12       3.9334338123E-005
#    -26    13       7.9146983495E-006
#    -26    14       1.3215818074E-005
#    -26    15       3.1125333759E-005
#    -26    16       5.6332631168E-005
#    -26    17       1.2023699743E-005
#    -26    18       2.1238275489E-005
#    -26    19       1.1085559748E-004
#    -26    20       3.6485111858E-005
#    -26    21       3.7627346225E-006
#    -26    22       3.6798634593E-005
#    -25     2       1.3567425743E-005
#    -25     3       2.8007692736E-007
#    -25     4       9.5044762625E-006
#    -25     5       6.0935677639E-004
#    -25     6       1.7511052806E-005
#    -25     7       1.1706124854E-005
#    -25     8       4.5944115206E-006
#    -25     9       7.7883878758E-006
#    -25    10       1.0967345503E-003
#    -25    11       1.7183114114E-005
#    -25    12       3.2775148386E-005
#    -25    13       1.1793330434E-005
#    -25    14       1.8304161502E-005
#    -25    15       6.5684540998E-004
#    -25    16       1.2137280658E-005
#    -25    17       4.6312317510E-006
#    -25    18       5.2748078749E-006
#    -25    19       2.6991851336E-005
#    -25    20       3.9722583137E-004
#    -25    21       2.0056815694E-005
#    -25    22       6.0169704864E-006
#    -25    23       3.1662939968E-005
#    -24     0       6.4381603001E-006
#    -24     1       2.2200847814E-005
#    -24     2       2.0061301250E-005
#    -24     3       4.9433453039E-005
#    -24     4       2.4433773190E-005
#    -24     5       3.1408861644E-005
#    -24     6       9.1216857600E-006
#    -24     7       5.4887238460E-006
#    -24     8       9.4226670205E-007
#    -24     9       1.6077518404E-006
#    -24    10       3.3543855648E-005
#    -24    11       1.3197653156E-005
#    -24    12       6.0169456891E-006
#    -24    13       9.0101500632E-007
#    -24    14       2.3989416124E-005
#    -24    15       4.6577151380E-005
#    -24    16       2.7123597065E-006
#    -24    17       3.8070122475E-006
#    -24    18       7.7204579374E-006
#    -24    19       1.0912969478E-005
#    -24    20       8.9456470676E-006
#    -24    21       2.6850429324E-005
#    -24    22       7.0136613306E-006
#    -24    23       1.8076379243E-006
#    -24    24       5.6804074536E-007
#    -23    -2       5.2680463580E-005
#    -23    -1       7.4522905963E-005
#    -23     0       6.4687684282E-005
#    -23     1       6.3065503436E-005
#    -23     2       1.1449959053E-004
#    -23     3       1.1849219207E-004
#    -23     4       2.4228274444E-005
#    -23     5       2.9718906259E-005
#    -23     6       1.0735326240E-004
#    -23     7       6.1923080170E-005
#    -23     8       8.3562692710E-006
#    -23     9       1.5863829803E-005
#    -23    10       5.9308985168E-005
#    -23    11       7.8637295163E-005
#    -23    12       1.0513107279E-005
#    -23    13       1.8853375366E-005
#    -23    14       7.7536598234E-005
#    -23    15       4.8522647983E-005
#    -23    16       2.9577176574E-005
#    -23    17       4.6909220117E-005
#    -23    18       6.4421896679E-005
#    -23    19       7.2931292504E-005
#    -23    20       4.9669299940E-005
#    -23    21       1.1857181073E-004
#    -23    22       1.2700951683E-004
#    -23    23       3.9624688421E-005
#    -23    24       7.4223225441E-005
#    -23    25       5.3445505228E-005
#    -22    -4       5.6233008526E-005
#    -22    -3       5.5004477069E-005
#    -22    -2       1.0952281232E-004
#    -22    -1       1.0686975515E-004
#    -22     0       1.0140206512E-004
#    -22     1       7.6674816778E-005
#    -22     2       1.0908522399E-004
#    -22     3       1.1892954738E-004
#    -22     4       4.5989504504E-005
#    -22     5       2.9795644223E-005
#    -22     6       7.4613850352E-005
#    -22     7       8.0166670440E-005
#    -22     8       6.6364357350E-006
#    -22     9       9.1948433148E-006
#    -22    10       8.8120536511E-005
#    -22    11       6.0569418437E-005
#    -22    12       7.7005813846E-006
#    -22    13       3.8541671364E-005
#    -22    14       5.6592590978E-005
#    -22    15       3.6213984389E-005
#    -22    16       2.9006847653E-006
#    -22    17       2.2793181569E-005
#    -22    18       1.1594293363E-004
#    -22    19       8.0258778084E-005
#    -22    20       3.4029262111E-005
#    -22    21       1.2719084455E-004
#    -22    22       2.1206021714E-004
#    -22    23       5.8932551253E-005
#    -22    24       1.4103702474E-004
#    -22    25       1.1560985115E-004
#    -22    26       4.6046891954E-005
#    -21    -5       1.9664065726E-005
#    -21    -4       8.4893895393E-005
#    -21    -3       3.2644065125E-005
#    -21    -2       4.1063315551E-005
#    -21    -1       6.7072406287E-005
#    -21     0       3.7911107806E-005
#    -21     1       1.8294581426E-007
#    -21     2       8.2049539307E-006
#    -21     3       2.7468066425E-005
#    -21     4       1.3063917388E-005
#    -21     5       1.7137585956E-005
#    -21     6       2.4846799958E-005
#    -21     7       1.2596914187E-005
#    -21     8       7.8747533941E-006
#    -21     9       2.5980267801E-005
#    -21    10       4.3873524196E-005
#    -21    11       9.3058419733E-006
#    -21    12       2.3080064379E-005
#    -21    13       4.4634041973E-005
#    -21    14       4.0932356026E-006
#    -21    15       1.1008734882E-005
#    -21    16       1.1473740653E-005
#    -21    17       4.2026005321E-006
#    -21    18       3.5374774512E-006
#    -21    19       1.9308815071E-006
#    -21    20       3.0337133043E-006
#    -21    21       3.9767268831E-005
#    -21    22       3.9353330452E-005
#    -21    23       1.2632295112E-005
#    -21    24       6.3554543022E-005
#    -21    25       8.2547495791E-005
#    -21    26       1.0867023994E-005
#    -20    -7       1.7302199502E-005
#    -20    -6       2.4291332464E-005
#    -20    -5       6.0131027902E-004
#    -20    -4       2.8443648476E-005
#    -20    -3       3.0348193609E-005
#    -20    -2       1.7580374694E-005
#    -20    -1       1.7519906209E-005
#    -20     0       7.1928601108E-003
#    -20     1       8.7277810882E-005
#    -20     2       4.9801131167E-005
#    -20     3       3.9306893862E-006
#    -20     4       5.7408003717E-005
#    -20     5       1.0574904312E-002
#    -20     6       8.3322635006E-005
#    -20     7       4.4324077180E-006
#    -20     8       2.0730792921E-005
#    -20     9       7.7739090761E-005
#    -20    10       5.8378752450E-003
#    -20    11       1.0360989522E-005
#    -20    12       3.8865056624E-005
#    -20    13       1.5663720116E-004
#    -20    14       4.6958045732E-005
#    -20    15       7.5622281431E-003
#    -20    16       9.9191079779E-005
#    -20    17       5.6933093026E-005
#    -20    18       3.5512161681E-005
#    -20    19       2.2439406453E-005
#    -20    20       1.5350111909E-003
#    -20    21       6.2447288077E-005
#    -20    22       2.2501003415E-005
#    -20    23       7.2087767885E-005
#    -20    24       2.3190360102E-005
#    -20    25       4.2948317887E-004
#    -20    26       1.2914529214E-005
#    -20    27       2.5000550698E-005
#    -19    -8       2.5629486391E-005
#    -19    -7       2.7783712214E-005
#    -19    -6       2.5987814306E-005
#    -19    -5       6.2322971491E-005
#    -19    -4       1.1954808467E-004
#    -19    -3       2.0723338216E-004
#    -19    -2       1.0925769399E-004
#    -19    -1       3.8400892011E-005
#    -19     0       9.0821845737E-005
#    -19     1       1.9200809638E-004
#    -19     2       1.2908887308E-004
#    -19     3       2.6148324368E-005
#    -19     4       5.3812871832E-005
#    -19     5       1.3103128829E-004
#    -19     6       1.2300394394E-004
#    -19     7       2.0436063782E-005
#    -19     8       8.0840020067E-006
#    -19     9       8.6102399729E-005
#    -19    10       1.1323079349E-004
#    -19    11       6.8798652681E-005
#    -19    12       2.1732059775E-005
#    -19    13       2.0661525221E-004
#    -19    14       1.7006730923E-004
#    -19    15       2.0970437541E-005
#    -19    16       1.0320147711E-004
#    -19    17       1.4915804790E-004
#    -19    18       9.3643186642E-005
#    -19    19       4.1208332395E-005
#    -19    20       1.9038500102E-004
