 Diffraction intensities for potential:ga5x5_01D10001.in                       
#    -28    13       1.4474750408E-008
#    -28    14       1.4419769931E-006
#    -28    15       1.7949656972E-007
#    -27     7       1.4774134777E-006
#    -27     8       1.0142737537E-006
#    -27     9       1.2303838853E-006
#    -27    10       1.2666026456E-006
#    -27    11       4.9784444734E-007
#    -27    12       2.7497250606E-007
#    -27    13       4.3489236522E-008
#    -27    14       1.2282964614E-008
#    -27    15       5.6421788085E-008
#    -27    16       5.3874800105E-008
#    -27    17       5.6037951521E-007
#    -27    18       4.4152241199E-007
#    -27    19       3.0784994518E-007
#    -27    20       1.1684119256E-007
#    -26     4       8.1648111257E-007
#    -26     5       1.5664371390E-006
#    -26     6       1.7784057840E-006
#    -26     7       1.8845201911E-006
#    -26     8       1.4839824505E-006
#    -26     9       1.1437585816E-006
#    -26    10       6.9670412505E-007
#    -26    11       3.2160633394E-007
#    -26    12       1.6067792424E-007
#    -26    13       2.6194499142E-008
#    -26    14       6.0028925932E-007
#    -26    15       8.7099808335E-007
#    -26    16       9.8578444622E-007
#    -26    17       1.1791935878E-006
#    -26    18       1.4845574922E-006
#    -26    19       8.6474673565E-007
#    -26    20       6.5876003104E-007
#    -26    21       5.2863372842E-007
#    -26    22       4.2214657380E-007
#    -25     2       1.3069910949E-006
#    -25     3       4.9358198005E-007
#    -25     4       1.6544568456E-006
#    -25     5       7.5319369293E-004
#    -25     6       1.4992788518E-006
#    -25     7       1.8968576844E-007
#    -25     8       3.7265413674E-008
#    -25     9       5.0021055550E-007
#    -25    10       9.2005762626E-004
#    -25    11       4.2670885379E-007
#    -25    12       1.3959312622E-007
#    -25    13       6.3536018062E-007
#    -25    14       1.3803326931E-006
#    -25    15       3.8498044904E-004
#    -25    16       3.5651782862E-006
#    -25    17       2.4138858968E-006
#    -25    18       3.4465068823E-006
#    -25    19       2.9392904127E-006
#    -25    20       3.1810275523E-004
#    -25    21       1.6859911654E-006
#    -25    22       1.5957171306E-006
#    -25    23       1.6420265770E-007
#    -24     0       3.7881363530E-007
#    -24     1       1.2764251927E-006
#    -24     2       1.8524795179E-006
#    -24     3       2.0225543910E-006
#    -24     4       2.7069476708E-006
#    -24     5       2.7467746593E-006
#    -24     6       2.1484140822E-006
#    -24     7       3.0380298582E-006
#    -24     8       1.5472571887E-006
#    -24     9       1.3519032699E-006
#    -24    10       7.4215831664E-007
#    -24    11       2.4618703078E-007
#    -24    12       3.4353680424E-007
#    -24    13       1.1216609413E-006
#    -24    14       2.4116407846E-006
#    -24    15       3.3569295562E-006
#    -24    16       2.8768822215E-006
#    -24    17       3.1835336182E-006
#    -24    18       2.0972328651E-006
#    -24    19       1.0489584186E-006
#    -24    20       1.0757199713E-006
#    -24    21       1.5145505794E-006
#    -24    22       2.1087665398E-006
#    -24    23       2.2923890809E-006
#    -24    24       1.4673309014E-006
#    -23    -2       6.4082841784E-007
#    -23    -1       9.7097183828E-007
#    -23     0       2.2000814777E-006
#    -23     1       2.2804885830E-006
#    -23     2       2.5214289586E-006
#    -23     3       4.4315437527E-006
#    -23     4       5.2790928301E-006
#    -23     5       5.8156549475E-006
#    -23     6       6.0145676646E-006
#    -23     7       4.8810903654E-006
#    -23     8       3.6013958198E-006
#    -23     9       3.5426680477E-006
#    -23    10       1.6522494715E-006
#    -23    11       2.6675125493E-006
#    -23    12       2.3151143645E-006
#    -23    13       2.7352159180E-006
#    -23    14       3.1015327020E-006
#    -23    15       3.2581793077E-006
#    -23    16       1.6679563796E-006
#    -23    17       1.1355435584E-006
#    -23    18       1.5020854560E-006
#    -23    19       7.8642265621E-007
#    -23    20       6.1854569909E-007
#    -23    21       1.3694370746E-006
#    -23    22       2.6695690656E-006
#    -23    23       1.9091926249E-006
#    -23    24       2.8009751052E-006
#    -23    25       5.7504804471E-007
#    -22    -4       2.1457161092E-007
#    -22    -3       2.9698824339E-007
#    -22    -2       1.4324199400E-006
#    -22    -1       2.3441098483E-006
#    -22     0       4.5786395919E-006
#    -22     1       5.2378943236E-006
#    -22     2       7.5198006281E-006
#    -22     3       9.4000625922E-006
#    -22     4       1.0007597191E-005
#    -22     5       7.5604822703E-006
#    -22     6       6.4023612830E-006
#    -22     7       6.6013444413E-006
#    -22     8       5.3019256134E-006
#    -22     9       4.8397468115E-006
#    -22    10       5.4317440013E-006
#    -22    11       7.0291703459E-006
#    -22    12       7.9838952039E-006
#    -22    13       6.6531282317E-006
#    -22    14       5.1312210158E-006
#    -22    15       2.7860411669E-006
#    -22    16       6.9517147065E-007
#    -22    17       5.0010044825E-007
#    -22    18       2.0447017731E-007
#    -22    19       4.7950307796E-007
#    -22    20       1.5063421221E-006
#    -22    21       2.7211726097E-006
#    -22    22       2.4644339792E-006
#    -22    23       2.7816681827E-006
#    -22    24       2.7943995235E-006
#    -22    25       2.1533376610E-006
#    -22    26       1.6361023651E-006
#    -21    -5       8.4787982243E-007
#    -21    -4       9.6212962949E-007
#    -21    -3       1.7728123517E-006
#    -21    -2       2.7737777904E-006
#    -21    -1       5.5686684517E-006
#    -21     0       8.2909319004E-006
#    -21     1       1.0782651986E-005
#    -21     2       1.1269741760E-005
#    -21     3       1.3427223464E-005
#    -21     4       1.1686146831E-005
#    -21     5       9.6114215688E-006
#    -21     6       8.6680998643E-006
#    -21     7       7.8937715942E-006
#    -21     8       8.0050036695E-006
#    -21     9       9.8077907400E-006
#    -21    10       1.2005020932E-005
#    -21    11       1.4653822208E-005
#    -21    12       1.4011483303E-005
#    -21    13       1.2938010406E-005
#    -21    14       9.7699244039E-006
#    -21    15       4.9911678214E-006
#    -21    16       2.2283881191E-006
#    -21    17       2.5041575870E-006
#    -21    18       4.3255976704E-006
#    -21    19       5.3086107710E-006
#    -21    20       5.2046918214E-006
#    -21    21       4.7279644456E-006
#    -21    22       3.3700307798E-006
#    -21    23       2.9055706543E-006
#    -21    24       2.6699618884E-006
#    -21    25       1.1719583980E-006
#    -21    26       2.0166542708E-006
#    -20    -7       6.5794994722E-007
#    -20    -6       7.7883373029E-007
#    -20    -5       7.6692274726E-004
#    -20    -4       2.8048280886E-006
#    -20    -3       4.6486920443E-006
#    -20    -2       7.6729268941E-006
#    -20    -1       1.0553712195E-005
#    -20     0       7.5268467255E-003
#    -20     1       1.3684382857E-005
#    -20     2       1.4841795665E-005
#    -20     3       1.7581965089E-005
#    -20     4       1.4444694720E-005
#    -20     5       1.1876968354E-002
