 Diffraction intensities for potential:gv5x5_04D10002.in                       
#    -28    13       3.4175622558E-006
#    -28    14       3.8573016589E-006
#    -28    15       2.0962118754E-005
#    -27     7       4.2788623641E-006
#    -27     8       9.9737743767E-006
#    -27     9       5.5487455881E-006
#    -27    10       9.4667304193E-007
#    -27    11       1.2060381756E-006
#    -27    12       1.8857275195E-006
#    -27    13       1.7113649199E-005
#    -27    14       1.3325831985E-005
#    -27    15       1.4004700555E-005
#    -27    16       7.3986385850E-006
#    -27    17       3.9165795765E-006
#    -27    18       3.7595120038E-006
#    -27    19       1.2409154370E-005
#    -27    20       5.0210704110E-006
#    -26     4       4.6733033939E-006
#    -26     5       5.4711361227E-006
#    -26     6       6.9182635108E-006
#    -26     7       2.8274479541E-006
#    -26     8       2.4081838071E-006
#    -26     9       1.1280688934E-005
#    -26    10       1.5544533237E-005
#    -26    11       9.5790047783E-006
#    -26    12       9.5544733557E-006
#    -26    13       1.1905225570E-005
#    -26    14       2.2251445743E-006
#    -26    15       3.8962733130E-006
#    -26    16       2.6130777398E-006
#    -26    17       9.4986349601E-006
#    -26    18       4.6742684762E-006
#    -26    19       2.6321696564E-005
#    -26    20       4.7186567922E-006
#    -26    21       4.0691741510E-006
#    -26    22       9.3263821986E-006
#    -25     2       1.1295561212E-005
#    -25     3       2.9800914993E-006
#    -25     4       2.8526400256E-006
#    -25     5       6.6062965871E-004
#    -25     6       1.5732063539E-005
#    -25     7       2.7730714875E-005
#    -25     8       2.5392182375E-005
#    -25     9       1.0050696237E-005
#    -25    10       9.5820376154E-004
#    -25    11       3.4579220959E-006
#    -25    12       1.4646333825E-005
#    -25    13       6.9656389555E-006
#    -25    14       1.2521200739E-005
#    -25    15       5.2732450308E-004
#    -25    16       1.9251740220E-005
#    -25    17       2.9065156166E-005
#    -25    18       8.4895101233E-006
#    -25    19       1.4908262154E-005
#    -25    20       2.3284442008E-004
#    -25    21       9.7861272348E-006
#    -25    22       8.2659070762E-006
#    -25    23       2.0760078747E-005
#    -24     0       4.4859007584E-006
#    -24     1       4.1485008248E-006
#    -24     2       2.4759936356E-006
#    -24     3       2.3769261169E-005
#    -24     4       1.8904350655E-005
#    -24     5       3.4856794908E-005
#    -24     6       7.1443646008E-006
#    -24     7       3.5499339266E-006
#    -24     8       2.4054553690E-005
#    -24     9       1.4106647474E-005
#    -24    10       1.6319417305E-005
#    -24    11       2.3039411669E-005
#    -24    12       1.1339354278E-005
#    -24    13       5.9074232834E-007
#    -24    14       2.2109818714E-005
#    -24    15       2.0689081859E-005
#    -24    16       2.4893739882E-005
#    -24    17       1.8948881352E-005
#    -24    18       2.9378740070E-005
#    -24    19       7.4514087091E-006
#    -24    20       1.2461498353E-005
#    -24    21       1.1623033396E-005
#    -24    22       1.0803805117E-005
#    -24    23       1.6551680256E-005
#    -24    24       3.4514015815E-006
#    -23    -2       8.3740585158E-007
#    -23    -1       9.9131157665E-006
#    -23     0       3.0596824800E-006
#    -23     1       2.6789152943E-005
#    -23     2       1.4752563009E-005
#    -23     3       1.6463559353E-005
#    -23     4       2.1317463940E-005
#    -23     5       8.2741241897E-006
#    -23     6       6.9706586256E-005
#    -23     7       1.3971110633E-005
#    -23     8       2.7149924822E-005
#    -23     9       1.2425875242E-005
#    -23    10       2.0603738579E-007
#    -23    11       4.1332369596E-006
#    -23    12       2.8196956386E-006
#    -23    13       7.7263600967E-006
#    -23    14       2.9344169692E-005
#    -23    15       1.2492544518E-005
#    -23    16       3.0217465360E-005
#    -23    17       1.2036824493E-005
#    -23    18       1.9568283028E-005
#    -23    19       1.2347255949E-005
#    -23    20       3.8540798344E-005
#    -23    21       1.7039836017E-005
#    -23    22       1.6920750039E-005
#    -23    23       8.4486012156E-006
#    -23    24       6.5053610561E-006
#    -23    25       9.3266135378E-006
#    -22    -4       9.3545157264E-007
#    -22    -3       1.7714084087E-005
#    -22    -2       1.9443486474E-006
#    -22    -1       1.8357507087E-005
#    -22     0       5.4188384471E-006
#    -22     1       5.2295464166E-007
#    -22     2       5.9978689242E-005
#    -22     3       1.5717502802E-005
#    -22     4       8.5050248237E-005
#    -22     5       5.9901494171E-006
#    -22     6       2.7865239836E-005
#    -22     7       1.2234640170E-007
#    -22     8       1.2034909868E-005
#    -22     9       4.7524105867E-006
#    -22    10       3.6911890323E-006
#    -22    11       1.9558249275E-005
#    -22    12       1.7138066119E-005
#    -22    13       4.9020421606E-005
#    -22    14       1.7679123597E-005
#    -22    15       2.6787488956E-005
#    -22    16       1.0549502773E-005
#    -22    17       2.0551715949E-005
#    -22    18       2.5690824142E-005
#    -22    19       3.8655515229E-005
#    -22    20       3.0212098530E-005
#    -22    21       1.5219135556E-005
#    -22    22       1.1491145228E-005
#    -22    23       3.2745985015E-006
#    -22    24       1.4354879235E-005
#    -22    25       1.1426087079E-005
#    -22    26       5.1579749635E-006
#    -21    -5       4.5318268049E-006
#    -21    -4       6.0587657934E-007
#    -21    -3       2.2626402403E-006
#    -21    -2       1.1071214135E-005
#    -21    -1       1.0081040739E-006
#    -21     0       6.3286510682E-005
#    -21     1       6.2867825619E-006
#    -21     2       7.2686771265E-005
#    -21     3       7.3362996001E-006
#    -21     4       5.3001297638E-005
#    -21     5       3.2120096479E-005
#    -21     6       6.6897518577E-005
#    -21     7       4.7963949996E-006
#    -21     8       1.3289941894E-005
#    -21     9       1.0045267942E-005
#    -21    10       7.2596666247E-006
#    -21    11       4.7023990557E-005
#    -21    12       1.0768109134E-005
#    -21    13       3.8371839084E-005
#    -21    14       4.3243080983E-006
#    -21    15       3.1729607501E-005
#    -21    16       7.3350579430E-006
#    -21    17       4.9661593191E-005
#    -21    18       1.1380995919E-005
#    -21    19       4.0123348973E-005
#    -21    20       3.7054174980E-006
#    -21    21       2.0099208850E-005
#    -21    22       1.4332964040E-005
#    -21    23       2.1151652769E-005
#    -21    24       1.9480270105E-005
#    -21    25       5.9195094120E-006
#    -21    26       1.8674417136E-006
#    -20    -7       7.9625597921E-006
#    -20    -6       1.0656040300E-005
#    -20    -5       7.3780610381E-004
#    -20    -4       5.0805128283E-006
#    -20    -3       7.0861522055E-006
#    -20    -2       3.1375006389E-005
#    -20    -1       2.1729998445E-006
#    -20     0       7.2549587219E-003
#    -20     1       4.3938210237E-005
#    -20     2       9.9762052710E-005
#    -20     3       1.3015660832E-004
#    -20     4       6.0596340295E-005
#    -20     5       1.1358153902E-002
#    -20     6       3.1304550472E-006
#    -20     7       4.1777150826E-005
#    -20     8       1.0523433277E-005
#    -20     9       2.5755159843E-005
#    -20    10       7.1119599068E-003
#    -20    11       4.2282169097E-005
#    -20    12       4.0092598760E-005
#    -20    13       2.5582526578E-005
#    -20    14       6.9473753782E-006
#    -20    15       9.1154095322E-003
#    -20    16       9.5290900723E-006
#    -20    17       2.7224911095E-005
#    -20    18       3.5695796195E-005
#    -20    19       2.3940345496E-005
#    -20    20       2.3787897955E-003
#    -20    21       3.8334798342E-005
#    -20    22       1.0349594027E-005
#    -20    23       1.6809048987E-005
#    -20    24       9.6648885334E-006
#    -20    25       2.0438800930E-004
#    -20    26       4.3227483202E-006
#    -20    27       3.6256802770E-007
#    -19    -8       1.4054911651E-005
#    -19    -7       1.5561682046E-005
#    -19    -6       1.2125591504E-005
#    -19    -5       2.6984360217E-005
#    -19    -4       1.6110072388E-005
#    -19    -3       1.0017482729E-005
#    -19    -2       3.4539429618E-005
#    -19    -1       1.0696041816E-004
#    -19     0       9.5446292319E-005
#    -19     1       1.6783602542E-004
#    -19     2       6.0447935555E-006
#    -19     3       1.5153433475E-004
#    -19     4       1.9896853116E-005
#    -19     5       1.2070596907E-004
#    -19     6       2.0175116193E-005
#    -19     7       9.4626810195E-006
#    -19     8       5.4611068270E-005
#    -19     9       2.0656838877E-005
#    -19    10       7.0958728250E-005
#    -19    11       1.3187145413E-005
#    -19    12       4.2521037758E-005
#    -19    13       2.5552042835E-005
#    -19    14       4.1127069159E-005
#    -19    15       1.0516380740E-005
#    -19    16       5.1638680674E-005
#    -19    17       1.7996593781E-006
#    -19    18       6.1455580240E-006
#    -19    19       8.2156608958E-006
