 Diffraction intensities for potential:gv5x5_03D10007.in                       
#    -28    13       2.1652379455E-006
#    -28    14       8.1235995610E-007
#    -28    15       3.4305811316E-007
#    -27     7       1.1138825202E-006
#    -27     8       5.0206909530E-007
#    -27     9       8.4173592635E-007
#    -27    10       8.2853459399E-008
#    -27    11       5.6401133486E-007
#    -27    12       2.3243562031E-006
#    -27    13       5.1642584445E-006
#    -27    14       2.6934363403E-007
#    -27    15       2.9518770139E-006
#    -27    16       5.5071345959E-007
#    -27    17       2.8341680356E-006
#    -27    18       3.7474452258E-006
#    -27    19       7.0917076378E-007
#    -27    20       6.6669062241E-006
#    -26     4       2.8834805662E-006
#    -26     5       7.4436283324E-007
#    -26     6       7.0997477468E-007
#    -26     7       4.1490965751E-007
#    -26     8       2.5178496443E-006
#    -26     9       3.9133759060E-007
#    -26    10       5.9192990209E-006
#    -26    11       5.5314382521E-006
#    -26    12       5.4246200574E-007
#    -26    13       1.5571729863E-005
#    -26    14       1.2032025611E-006
#    -26    15       7.8977017864E-006
#    -26    16       3.3125262226E-006
#    -26    17       5.1078839084E-006
#    -26    18       2.9307832405E-006
#    -26    19       7.9253941416E-007
#    -26    20       2.8688585892E-006
#    -26    21       3.1851490680E-006
#    -26    22       5.8735091751E-006
#    -25     2       3.7617780485E-006
#    -25     3       1.1348472482E-006
#    -25     4       2.8839212700E-006
#    -25     5       6.5115974602E-004
#    -25     6       6.0901092312E-006
#    -25     7       1.9527047731E-007
#    -25     8       4.5837088735E-006
#    -25     9       1.6522985437E-005
#    -25    10       7.4718861642E-004
#    -25    11       3.2118430605E-006
#    -25    12       5.1596980280E-006
#    -25    13       1.2584772259E-005
#    -25    14       5.1544422105E-007
#    -25    15       3.6887817828E-004
#    -25    16       6.1670251751E-006
#    -25    17       8.6318480637E-006
#    -25    18       9.7302558206E-006
#    -25    19       1.8081027143E-006
#    -25    20       3.7444316691E-004
#    -25    21       7.2653202007E-006
#    -25    22       1.1252427902E-006
#    -25    23       6.8273311540E-006
#    -24     0       1.4266335420E-006
#    -24     1       4.2293949588E-007
#    -24     2       9.7032594681E-006
#    -24     3       2.2273785370E-005
#    -24     4       3.2385758689E-006
#    -24     5       2.5611523792E-006
#    -24     6       3.5947709724E-006
#    -24     7       1.4501449766E-005
#    -24     8       4.4508254638E-005
#    -24     9       9.3713107052E-007
#    -24    10       2.2078514759E-005
#    -24    11       1.0120736971E-005
#    -24    12       4.4843431367E-006
#    -24    13       2.9998850262E-007
#    -24    14       3.7819330389E-006
#    -24    15       1.4321499713E-005
#    -24    16       1.2828654711E-005
#    -24    17       5.7621847761E-006
#    -24    18       1.7671086869E-006
#    -24    19       2.7176199240E-006
#    -24    20       1.2472281406E-005
#    -24    21       1.8614777537E-005
#    -24    22       5.4424151334E-006
#    -24    23       4.9555922853E-006
#    -24    24       4.0071194750E-006
#    -23    -2       8.2236662835E-006
#    -23    -1       6.9759803703E-006
#    -23     0       8.3370278317E-006
#    -23     1       1.3074999477E-005
#    -23     2       1.9281271220E-006
#    -23     3       1.0508304563E-006
#    -23     4       1.0569470043E-005
#    -23     5       2.8346793807E-005
#    -23     6       6.3663078859E-006
#    -23     7       1.0778544483E-005
#    -23     8       7.8287242235E-006
#    -23     9       6.8247470524E-006
#    -23    10       1.0638850597E-005
#    -23    11       8.7699899548E-007
#    -23    12       2.6681167941E-005
#    -23    13       1.9089289142E-005
#    -23    14       1.2964085576E-006
#    -23    15       6.5743401769E-006
#    -23    16       4.2657821815E-006
#    -23    17       1.9290745420E-005
#    -23    18       4.1634895307E-005
#    -23    19       1.5056485121E-005
#    -23    20       1.9630553054E-006
#    -23    21       1.6725478518E-005
#    -23    22       8.0397589187E-006
#    -23    23       1.5843299065E-005
#    -23    24       1.5833324289E-005
#    -23    25       8.1851980672E-006
#    -22    -4       6.6639824193E-007
#    -22    -3       5.3860242956E-006
#    -22    -2       5.4407202616E-007
#    -22    -1       8.1096792897E-006
#    -22     0       3.1577202252E-006
#    -22     1       8.6512576979E-006
#    -22     2       2.6971003424E-005
#    -22     3       1.8319434476E-005
#    -22     4       7.5591988398E-007
#    -22     5       8.6676626065E-008
#    -22     6       3.3982963787E-006
#    -22     7       2.0294188376E-005
#    -22     8       4.7358293833E-006
#    -22     9       1.2495720695E-005
#    -22    10       2.1707117134E-005
#    -22    11       4.7648761908E-006
#    -22    12       3.6526497624E-006
#    -22    13       8.3668603975E-006
#    -22    14       1.9064047281E-005
#    -22    15       3.4434876013E-005
#    -22    16       1.2675603536E-005
#    -22    17       2.9628429460E-006
#    -22    18       1.6170629740E-005
#    -22    19       2.0977381655E-005
#    -22    20       2.1459069709E-005
#    -22    21       2.9170366644E-005
#    -22    22       8.7341582557E-007
#    -22    23       1.9570107472E-005
#    -22    24       1.8124923834E-005
#    -22    25       8.3752744627E-006
#    -22    26       2.1336921708E-005
#    -21    -5       2.1360657445E-006
#    -21    -4       2.2062287686E-005
#    -21    -3       2.6056103113E-005
#    -21    -2       1.1654380614E-005
#    -21    -1       5.3516876938E-006
#    -21     0       1.6471888543E-005
#    -21     1       1.0846976075E-005
#    -21     2       2.1180971426E-005
#    -21     3       3.2361992833E-005
#    -21     4       4.6690671718E-005
#    -21     5       1.9698322379E-005
#    -21     6       9.9108813745E-007
#    -21     7       4.1524244970E-006
#    -21     8       1.3441356062E-005
#    -21     9       6.2269803733E-006
#    -21    10       1.6767322825E-005
#    -21    11       1.6746073549E-005
#    -21    12       2.3337619578E-005
#    -21    13       4.1835200616E-006
#    -21    14       2.7860660117E-006
#    -21    15       2.3532213170E-005
#    -21    16       2.4774856627E-005
#    -21    17       3.5262397675E-005
#    -21    18       2.8208270137E-005
#    -21    19       3.3014582733E-006
#    -21    20       1.5071544364E-005
#    -21    21       6.7557707053E-005
#    -21    22       4.2155644424E-006
#    -21    23       3.6566332116E-005
#    -21    24       2.9632744997E-005
#    -21    25       5.3053947496E-006
#    -21    26       8.6327231545E-006
#    -20    -7       6.5223441987E-006
#    -20    -6       3.1633538081E-006
#    -20    -5       7.4917216570E-004
#    -20    -4       5.8595398103E-006
#    -20    -3       2.7068600438E-006
#    -20    -2       2.4231190183E-005
#    -20    -1       2.3439444641E-005
#    -20     0       6.7813459073E-003
#    -20     1       5.5101399031E-005
#    -20     2       4.0624853161E-005
#    -20     3       2.1297851947E-005
#    -20     4       2.0485098311E-005
#    -20     5       1.1330122743E-002
#    -20     6       4.9268692591E-005
#    -20     7       2.2036022410E-005
#    -20     8       1.8958646114E-005
#    -20     9       8.1006702097E-006
#    -20    10       6.4647963622E-003
#    -20    11       2.4145141824E-006
#    -20    12       4.7376151913E-005
#    -20    13       3.8411025608E-005
#    -20    14       1.5627413542E-005
#    -20    15       8.2135582990E-003
#    -20    16       8.2383041940E-006
#    -20    17       1.2056970341E-005
#    -20    18       6.8603041800E-005
#    -20    19       4.5461050378E-005
#    -20    20       2.8048332753E-003
#    -20    21       2.5361314635E-005
#    -20    22       4.4465457506E-007
#    -20    23       6.4173138099E-005
#    -20    24       3.3181905768E-005
#    -20    25       3.6171811831E-004
#    -20    26       2.7322039440E-005
#    -20    27       7.2241843348E-008
#    -19    -8       4.9664381299E-006
#    -19    -7       1.1266637412E-005
#    -19    -6       1.9540350440E-005
#    -19    -5       2.1897020464E-005
#    -19    -4       1.7584323279E-005
#    -19    -3       2.9306517115E-005
#    -19    -2       4.2995117828E-005
#    -19    -1       2.2486756586E-005
#    -19     0       7.2623228507E-005
#    -19     1       7.9314449032E-005
#    -19     2       9.9689599139E-005
#    -19     3       8.6479615675E-005
#    -19     4       5.7658728851E-005
#    -19     5       1.1836129039E-005
#    -19     6       3.9701649280E-007
#    -19     7       2.5467346389E-005
#    -19     8       1.0135601435E-005
#    -19     9       2.8599692620E-005
#    -19    10       7.2922700548E-005
#    -19    11       1.9168424006E-005
#    -19    12       1.2049095278E-005
#    -19    13       4.3882468019E-006
#    -19    14       2.7806011029E-005
#    -19    15       6.7108611497E-005
#    -19    16       5.0065089155E-005
#    -19    17       1.2051031028E-005
#    -19    18       2.6898464519E-005
#    -19    19       7.0685322493E-006
#    -19    20       4.6064622815E-005
#    -19    21       8.5153506660E-005
#    -19    22       3.8745221763E-006
#    -19    23       4.2198491820E-005
#    -19    24       8.8883808127E-006
#    -19    25       2.1199319956E-005
#    -19    26       6.5169536525E-005
#    -19    27       7.6969278169E-007
#    -18    -9       2.1306136443E-005
#    -18    -8       2.3521422876E-005
#    -18    -7       1.2579686677E-005
#    -18    -6       2.9574909191E-005
#    -18    -5       3.9159694717E-005
#    -18    -4       5.2501175739E-006
#    -18    -3       6.1030797909E-005
#    -18    -2       1.1429065772E-004
#    -18    -1       9.7078009168E-005
#    -18     0       9.9596242385E-005
#    -18     1       6.0185472873E-005
#    -18     2       7.3553904646E-005
