 Diffraction intensities for potential:ga5x5_30D10002.in                       
#    -28    13       3.3602385366E-005
#    -28    14       5.4644882812E-006
#    -28    15       4.6850107212E-005
#    -27     7       4.0002723963E-005
#    -27     8       1.1208442351E-005
#    -27     9       7.4960244328E-005
#    -27    10       3.9827727052E-005
#    -27    11       3.9890458048E-005
#    -27    12       3.8017881459E-004
#    -27    13       1.0542330513E-004
#    -27    14       6.0437708831E-005
#    -27    15       1.2424630431E-004
#    -27    16       4.2599398915E-005
#    -27    17       6.3064942987E-005
#    -27    18       1.4805456445E-005
#    -27    19       1.2680038236E-004
#    -27    20       3.4693979486E-005
#    -26     4       2.2374567229E-004
#    -26     5       2.0997787565E-004
#    -26     6       1.0279958558E-004
#    -26     7       1.5511913383E-004
#    -26     8       4.7814909217E-005
#    -26     9       4.9347592217E-006
#    -26    10       1.1657683811E-004
#    -26    11       1.4687515520E-004
#    -26    12       7.7867715930E-004
#    -26    13       1.1169555786E-004
#    -26    14       1.1959802400E-004
#    -26    15       1.9836335126E-004
#    -26    16       2.8495882713E-004
#    -26    17       7.3826942878E-004
#    -26    18       5.1903491292E-005
#    -26    19       1.8045960835E-004
#    -26    20       7.0631233273E-004
#    -26    21       2.7729533851E-004
#    -26    22       5.4157275090E-005
#    -25     2       3.7652042436E-004
#    -25     3       3.4077629568E-004
#    -25     4       3.1126430815E-004
#    -25     5       1.8236741067E-003
#    -25     6       1.0295810624E-003
#    -25     7       7.7319012454E-004
#    -25     8       1.5556173049E-004
#    -25     9       2.4917124742E-004
#    -25    10       7.9649791245E-004
#    -25    11       1.8207770394E-004
#    -25    12       1.7540249739E-004
#    -25    13       4.5357015831E-005
#    -25    14       8.6202863739E-005
#    -25    15       1.5829427609E-004
#    -25    16       1.5111024274E-004
#    -25    17       2.6063589832E-004
#    -25    18       9.0996068207E-005
#    -25    19       1.6494094033E-004
#    -25    20       9.0307489195E-004
#    -25    21       2.6203753990E-004
#    -25    22       2.3833461900E-006
#    -25    23       2.3354800938E-004
#    -24     0       2.6006645813E-004
#    -24     1       3.5292511326E-004
#    -24     2       1.0237148410E-004
#    -24     3       2.6221807779E-004
#    -24     4       1.8325983596E-004
#    -24     5       1.7512863826E-004
#    -24     6       1.0400415368E-004
