 Diffraction intensities for potential:gv5x5_15D10009.in                       
#    -28    13       1.4184587382E-005
#    -28    14       7.2965710235E-005
#    -28    15       8.5448654119E-006
#    -27     7       4.0191193910E-006
#    -27     8       8.6252702563E-006
#    -27     9       6.0857037356E-005
#    -27    10       1.1823367502E-005
#    -27    11       3.9668929028E-005
#    -27    12       1.4291482514E-005
#    -27    13       4.1057230113E-005
#    -27    14       8.1732771143E-005
#    -27    15       1.7509535882E-006
#    -27    16       1.5536941850E-005
#    -27    17       1.9739672169E-005
#    -27    18       1.6831284421E-006
#    -27    19       2.1057098708E-005
#    -27    20       5.2735758950E-005
#    -26     4       1.2103462405E-005
#    -26     5       9.4102635737E-005
#    -26     6       5.8352794351E-006
#    -26     7       8.1509899705E-006
#    -26     8       2.3640488333E-005
#    -26     9       4.7184709437E-006
#    -26    10       4.5117982679E-005
#    -26    11       1.2433641867E-005
#    -26    12       1.9672560721E-005
#    -26    13       9.7634503238E-005
#    -26    14       1.6579645835E-005
#    -26    15       9.9619731894E-007
#    -26    16       4.3164681684E-005
#    -26    17       1.2557067763E-004
#    -26    18       5.1718413341E-005
#    -26    19       3.8937026738E-005
#    -26    20       6.4619833655E-005
#    -26    21       8.2264820805E-006
#    -26    22       5.1700331735E-005
#    -25     2       8.1682792296E-005
#    -25     3       2.7241575606E-005
#    -25     4       7.6959326081E-005
#    -25     5       5.9330970348E-004
#    -25     6       7.6212355336E-005
#    -25     7       5.0183632106E-005
#    -25     8       3.4518400680E-005
#    -25     9       5.3927112848E-005
#    -25    10       6.7891762535E-004
#    -25    11       7.5877780648E-005
#    -25    12       1.8168261699E-004
#    -25    13       1.1305924348E-004
#    -25    14       8.7571935316E-005
#    -25    15       2.9696035793E-004
#    -25    16       1.2090995183E-004
#    -25    17       2.9969227220E-005
#    -25    18       1.1763283083E-004
#    -25    19       1.1980972241E-005
#    -25    20       5.4677491202E-004
#    -25    21       1.7970832670E-004
#    -25    22       2.9354143004E-005
#    -25    23       8.2253588735E-006
#    -24     0       4.2106893803E-005
#    -24     1       9.1110056909E-005
#    -24     2       1.9212107899E-004
#    -24     3       1.3545516191E-005
#    -24     4       1.3435822226E-005
#    -24     5       1.3246925007E-005
#    -24     6       1.5319430744E-004
#    -24     7       1.3157878380E-004
#    -24     8       2.1899432397E-004
#    -24     9       4.9379290022E-005
#    -24    10       5.0661771551E-005
#    -24    11       4.7096749496E-004
#    -24    12       3.3995377831E-005
#    -24    13       2.5699659241E-004
#    -24    14       4.4517761687E-006
#    -24    15       9.5499015823E-005
#    -24    16       3.0195559039E-004
#    -24    17       2.9217089316E-005
#    -24    18       5.0630971812E-005
