 Diffraction intensities for potential:gv5x5_05D10004.in                       
#    -28    13       9.4176937988E-006
#    -28    14       1.2819799947E-005
#    -28    15       2.7049785669E-006
#    -27     7       1.1497821434E-005
#    -27     8       9.7560026293E-005
#    -27     9       6.0785623643E-005
#    -27    10       2.3650469595E-005
#    -27    11       1.0743431048E-005
#    -27    12       1.1985667114E-005
#    -27    13       3.4431952209E-005
#    -27    14       1.8841980531E-005
#    -27    15       1.9323139202E-005
#    -27    16       5.1080960766E-006
#    -27    17       2.8673771660E-006
#    -27    18       1.1735833755E-005
#    -27    19       5.2755611645E-006
#    -27    20       1.6626859469E-006
#    -26     4       6.3331813393E-006
#    -26     5       1.6340106613E-006
#    -26     6       1.3017512205E-004
#    -26     7       2.0697599432E-004
#    -26     8       1.0785036141E-005
#    -26     9       1.5527566861E-005
#    -26    10       1.5907271888E-005
#    -26    11       5.3175061354E-005
#    -26    12       2.5714677054E-005
#    -26    13       6.7827699728E-008
#    -26    14       3.4259015225E-006
#    -26    15       1.9520641738E-005
#    -26    16       1.0672987832E-005
#    -26    17       4.5275017332E-006
#    -26    18       1.5836078277E-006
#    -26    19       2.7403115898E-006
#    -26    20       6.1686247854E-006
#    -26    21       2.1064889598E-006
#    -26    22       2.5424575993E-008
#    -25     2       2.9912385346E-005
#    -25     3       8.1802532419E-007
#    -25     4       9.6611696893E-005
#    -25     5       7.1699159272E-004
#    -25     6       6.9199938684E-005
#    -25     7       2.8802231345E-005
#    -25     8       2.8080848280E-005
#    -25     9       4.9790400069E-005
#    -25    10       7.4924751520E-004
#    -25    11       4.8553806472E-005
#    -25    12       2.3534283474E-006
#    -25    13       2.8264838914E-005
#    -25    14       6.2917631784E-005
#    -25    15       5.1035005475E-004
#    -25    16       7.0715367620E-005
#    -25    17       6.9108914611E-006
#    -25    18       1.3994375255E-005
#    -25    19       1.4918983298E-005
#    -25    20       2.8538659772E-004
#    -25    21       7.8332706188E-006
#    -25    22       8.6722032628E-006
#    -25    23       2.4494235060E-006
#    -24     0       5.3745368136E-005
#    -24     1       4.2236498072E-006
#    -24     2       5.6700237602E-005
#    -24     3       2.6445103947E-004
#    -24     4       6.6638860634E-005
#    -24     5       7.6180058076E-005
#    -24     6       4.9650331616E-005
#    -24     7       1.7950442149E-004
#    -24     8       2.7377339860E-004
#    -24     9       1.0446487365E-006
#    -24    10       1.5085089785E-006
#    -24    11       2.9767517076E-005
#    -24    12       7.7581844525E-005
#    -24    13       3.7534586254E-005
#    -24    14       2.8783981022E-005
#    -24    15       6.7621174047E-007
#    -24    16       4.5938126249E-005
#    -24    17       4.3853705072E-006
#    -24    18       4.3161073514E-005
#    -24    19       1.8582160936E-006
#    -24    20       4.1706309507E-006
#    -24    21       6.1667000301E-006
#    -24    22       3.2547620501E-006
#    -24    23       2.9833116088E-006
#    -24    24       1.5637376949E-006
#    -23    -2       2.6306582003E-005
#    -23    -1       2.0463033605E-005
#    -23     0       5.6239795620E-005
#    -23     1       3.2950373928E-004
#    -23     2       1.0539800315E-004
#    -23     3       9.1851101396E-005
#    -23     4       4.6627568787E-005
#    -23     5       2.2035306585E-004
#    -23     6       2.4685559587E-004
#    -23     7       4.1158403525E-005
#    -23     8       5.2246075531E-006
#    -23     9       5.2440873061E-005
#    -23    10       1.3503238648E-004
#    -23    11       3.8603988494E-006
#    -23    12       2.1196009790E-005
#    -23    13       2.4552113449E-006
#    -23    14       1.1030524546E-004
#    -23    15       4.1169022954E-006
#    -23    16       2.9621178799E-005
#    -23    17       2.8955231131E-005
#    -23    18       2.9983903775E-005
#    -23    19       1.4133583009E-005
#    -23    20       3.2098868200E-005
#    -23    21       3.6486161373E-006
#    -23    22       2.8033540396E-007
#    -23    23       7.6076486981E-009
#    -23    24       6.7430679930E-006
#    -23    25       5.7866178490E-006
#    -22    -4       4.3067923354E-005
#    -22    -3       3.9029910555E-006
#    -22    -2       4.3308916223E-005
#    -22    -1       2.5269323481E-004
#    -22     0       2.4396859236E-004
#    -22     1       1.1345957225E-004
#    -22     2       5.4829671009E-005
#    -22     3       3.0943173330E-004
#    -22     4       3.1377428360E-004
#    -22     5       8.3423582068E-005
#    -22     6       1.9627442792E-005
#    -22     7       1.7533571386E-004
#    -22     8       9.4081539408E-005
#    -22     9       9.9802557298E-006
#    -22    10       1.0495448140E-005
#    -22    11       1.0406641585E-006
#    -22    12       7.1687643643E-005
#    -22    13       6.4292616568E-006
#    -22    14       1.8815715435E-005
#    -22    15       5.5819764360E-005
#    -22    16       5.3019604092E-005
#    -22    17       3.3220439396E-005
#    -22    18       2.4322465619E-005
#    -22    19       2.3764005059E-005
#    -22    20       1.2852715981E-005
#    -22    21       6.5851179071E-006
#    -22    22       2.1038799290E-005
#    -22    23       1.4765919752E-006
#    -22    24       3.0402492886E-007
#    -22    25       2.2558193138E-007
#    -22    26       7.5790882137E-006
#    -21    -5       1.2638505321E-006
#    -21    -4       2.7913864671E-005
#    -21    -3       9.7960892889E-005
#    -21    -2       7.2964830584E-005
#    -21    -1       3.0803089818E-004
#    -21     0       3.4723398103E-005
#    -21     1       1.7813469012E-004
#    -21     2       3.3905662945E-004
#    -21     3       1.8543618348E-004
#    -21     4       8.1844585430E-005
#    -21     5       2.5903729232E-004
#    -21     6       1.0527688021E-004
#    -21     7       1.5808961622E-004
#    -21     8       3.9037112327E-005
#    -21     9       7.8612998357E-006
#    -21    10       6.5457399483E-005
#    -21    11       1.3241145735E-005
#    -21    12       2.5408694896E-005
#    -21    13       1.2233024648E-004
#    -21    14       5.2291473753E-005
#    -21    15       5.9147578261E-005
#    -21    16       1.7820135676E-005
#    -21    17       5.9557374782E-005
#    -21    18       3.6953291222E-005
#    -21    19       8.2929015891E-006
#    -21    20       2.4157953053E-005
#    -21    21       3.0874140031E-006
#    -21    22       2.8645225187E-006
#    -21    23       4.2273613464E-006
#    -21    24       1.2662059425E-005
#    -21    25       7.2420534172E-007
#    -21    26       1.6839913014E-006
#    -20    -7       1.8868940477E-005
#    -20    -6       3.0283412672E-006
#    -20    -5       5.2660536127E-004
#    -20    -4       2.8655902544E-005
#    -20    -3       3.2605084716E-004
#    -20    -2       2.6694081770E-005
#    -20    -1       9.4467010083E-005
#    -20     0       5.3082594041E-003
#    -20     1       7.2600146206E-005
#    -20     2       1.9843427070E-004
#    -20     3       2.9973368780E-004
#    -20     4       5.8817600506E-005
#    -20     5       8.4111465183E-003
#    -20     6       1.2657341983E-004
#    -20     7       1.7989972018E-005
#    -20     8       9.9136978654E-005
#    -20     9       5.8317892453E-006
#    -20    10       6.4822678441E-003
#    -20    11       1.2535524851E-004
#    -20    12       2.2433855709E-005
#    -20    13       7.8391772016E-005
#    -20    14       1.1704062866E-005
#    -20    15       6.2536977849E-003
